gene	geneCountCategory
V1044382	HGC
V1093074	HGC
V1012818	HGC
V1201618	HGC
V1177462	HGC
V1367011	HGC
V1574099	LGC
V1144133	LGC
V1430573	HGC
V1085663	HGC
V1620445	HGC
V1067144	HGC
V1033721	HGC
V1295229	HGC
V1084381	HGC
V1607555	HGC
V1265557	HGC
V1010320	HGC
V1552772	LGC
V1138803	HGC
V1195882	HGC
V1886416	LGC
V1852142	HGC
V1074069	HGC
V1014074	HGC
V1392216	HGC
V1014517	HGC
V1340164	HGC
V1879950	LGC
V1266125	HGC
V1144210	LGC
V1886517	LGC
V1101641	LGC
V1553528	LGC
V1436641	HGC
V1385524	HGC
V1366884	HGC
V1012379	HGC
V1541236	LGC
V1375437	HGC
V1886405	LGC
V1169826	HGC
V1175702	HGC
V1368901	HGC
V1069215	HGC
V1879848	LGC
V1381099	HGC
V1009698	HGC
V1010605	HGC
V1889488	LGC
V1009707	HGC
V1879847	LGC
V1430517	HGC
V1886605	LGC
V1238174	HGC
V1879849	LGC
V1469467	LGC
V1364467	HGC
V1151454	HGC
V1010370	HGC
V1297356	LGC
V1552804	LGC
V1886629	LGC
V1580955	LGC
V1509590	HGC
V1884213	HGC
V1559864	HGC
V1238012	HGC
V1143984	LGC
V1501870	HGC
V1075411	HGC
V1068836	HGC
V1728013	HGC
V1013250	HGC
V1080812	HGC
V1014932	HGC
V1038350	HGC
V1886635	LGC
V1553663	HGC
V1012820	HGC
V1499093	HGC
V1886409	LGC
V1553636	HGC
V1884198	HGC
V1481436	LGC
V1033302	HGC
V1085154	HGC
V1500383	HGC
V1398674	HGC
V1153964	HGC
V1060343	HGC
V1059001	HGC
V1852109	HGC
V1364433	HGC
V1012925	HGC
V1339706	HGC
V1092088	HGC
V1009873	HGC
V1010716	HGC
V1879897	LGC
V1411091	HGC
V1547956	HGC
V1095854	HGC
V1381169	HGC
V1295918	HGC
V1491685	HGC
V1353182	HGC
V1574110	LGC
V1581223	LGC
V1037377	HGC
V1016291	HGC
V1879985	LGC
V1886585	LGC
V1367240	HGC
V1494140	LGC
V1144304	LGC
V1576661	HGC
V1364188	HGC
V1073455	HGC
V1389384	LGC
V1067673	HGC
V1043994	HGC
V1152674	HGC
V1481366	LGC
V1016891	HGC
V1594051	HGC
V1338161	LGC
V1362379	HGC
V1046752	LGC
V1553529	LGC
V1340709	HGC
V1166870	HGC
V1011483	HGC
V1580786	LGC
V1886538	LGC
V1170101	HGC
V1367838	HGC
V1580921	LGC
V1043350	HGC
V1249839	HGC
V1520185	HGC
V1521364	HGC
V1015867	HGC
V1375318	HGC
V1440338	HGC
V1484064	LGC
V1297375	LGC
V1389769	LGC
V1086903	HGC
V1326836	HGC
V1102240	HGC
V1583797	HGC
V1200739	HGC
V1609073	LGC
V1037878	HGC
V1039802	HGC
V1608313	HGC
V1581212	LGC
V1266145	HGC
V1380402	HGC
V1552713	LGC
V1017894	HGC
V1391823	HGC
V1011016	HGC
V1038290	HGC
V1496913	HGC
V1886496	LGC
V1339618	LGC
V1465413	HGC
V1341444	HGC
V1018464	HGC
V1395747	HGC
V1010368	HGC
V1174611	HGC
V1469293	LGC
V1392272	HGC
V1886461	LGC
V1015868	HGC
V1608734	LGC
V1469417	LGC
V1380652	HGC
V1010603	HGC
V1879918	LGC
V1886712	LGC
V1574482	HGC
V1592800	LGC
V1201619	HGC
V1340044	HGC
V1875176	HGC
V1039101	HGC
V1886464	LGC
V1039764	HGC
V1366835	HGC
V1886609	LGC
V1011009	HGC
V1886399	LGC
V1464388	HGC
V1886153	LGC
V1519499	HGC
V1015866	HGC
V1500439	HGC
V1412710	HGC
V1138289	HGC
V1541210	LGC
V1066332	HGC
V1561820	HGC
V1399043	LGC
V1574093	LGC
V1094593	HGC
V1364807	HGC
V1200344	HGC
V1503145	LGC
V1481392	LGC
V1077866	HGC
V1399511	LGC
V1039311	HGC
V1392006	HGC
V1288460	HGC
V1373874	HGC
V1491718	HGC
V1562543	HGC
V1433284	HGC
V1564264	HGC
V1265582	HGC
V1416302	LGC
V1337358	LGC
V1012782	HGC
V1017440	HGC
V1485691	HGC
V1042408	HGC
V1483949	HGC
V1141833	HGC
V1449303	HGC
V1430382	HGC
V1265662	HGC
V1070740	HGC
V1553580	HGC
V1366482	LGC
V1581271	LGC
V1886116	LGC
V1017590	HGC
V1374569	HGC
V1013990	HGC
V1076095	HGC
V1016890	HGC
V1240761	HGC
V1374264	HGC
V1102145	HGC
V1038507	HGC
V1166828	HGC
V1067810	HGC
V1079173	HGC
V1392944	HGC
V1398523	HGC
V1408361	HGC
V1166804	HGC
V1010826	HGC
V1519450	HGC
V1886398	LGC
V1273957	HGC
V1012921	HGC
V1431657	HGC
V1012601	HGC
V1363976	HGC
V1140902	HGC
V1886512	LGC
V1295801	HGC
V1573360	HGC
V1037967	HGC
V1581637	LGC
V1075033	HGC
V1138246	HGC
V1886598	LGC
V1011952	HGC
V1886558	LGC
V1366998	HGC
V1144281	LGC
V1523909	HGC
V1090580	HGC
V1234818	HGC
V1316499	HGC
V1467466	HGC
V1392302	HGC
V1886737	LGC
V1042360	HGC
V1404674	HGC
V1337176	LGC
V1469298	LGC
V1041179	HGC
V1584186	HGC
V1158598	HGC
V1820421	HGC
V1547357	LGC
V1019923	HGC
V1330473	HGC
V1011014	HGC
V1096366	HGC
V1574805	HGC
V1010170	HGC
V1888222	LGC
V1010371	HGC
V1020418	HGC
V1575066	HGC
V1009496	HGC
V1042531	HGC
V1013092	HGC
V1566080	HGC
V1016421	HGC
V1886400	LGC
V1079798	HGC
V1138247	HGC
V1011015	HGC
V1366656	LGC
V1886719	LGC
V1011011	HGC
V1138248	HGC
V1324413	HGC
V1423312	LGC
V1152427	HGC
V1201514	HGC
V1530689	HGC
V1572527	HGC
V1010897	HGC
V1014328	HGC
V1037682	HGC
V1011950	HGC
V1398731	HGC
V1013797	HGC
V1138312	HGC
V1151091	HGC
V1143990	LGC
V1010324	HGC
V1388913	HGC
V1579455	HGC
V1469327	LGC
V1144313	LGC
V1339861	HGC
V1522026	HGC
V1875168	HGC
V1138580	HGC
V1101083	HGC
V1091760	HGC
V1463662	HGC
V1553746	HGC
V1238024	HGC
V1079897	HGC
V1425811	HGC
V1200516	HGC
V1366629	LGC
V1886584	LGC
V1017849	HGC
V1098081	HGC
V1011012	HGC
V1067672	HGC
V1515580	HGC
V1879856	LGC
V1553587	HGC
V1574627	HGC
V1144065	LGC
V1144023	LGC
V1364647	HGC
V1886616	LGC
V1384044	LGC
V1469457	LGC
V1886513	LGC
V1081021	HGC
V1144615	HGC
V1394807	HGC
V1036811	HGC
V1399575	HGC
V1499048	HGC
V1121567	HGC
V1551811	HGC
V1150961	HGC
V1151039	HGC
V1485115	HGC
V1574907	HGC
V1292575	HGC
V1356684	HGC
V1328036	HGC
V1010322	HGC
V1499765	HGC
V1010707	HGC
V1381260	HGC
V1374236	HGC
V1038532	HGC
V1139649	HGC
V1081813	HGC
V1044111	HGC
V1886482	LGC
V1383877	LGC
V1010901	HGC
V1012697	HGC
V1592899	LGC
V1886580	LGC
V1195980	HGC
V1375699	HGC
V1015123	HGC
V1294663	HGC
V1886253	LGC
V1171816	HGC
V1373836	HGC
V1464182	HGC
V1265700	HGC
V1077152	HGC
V1143907	LGC
V1039162	HGC
V1014514	HGC
V1071185	HGC
V1595138	HGC
V1074834	HGC
V1482487	HGC
V1436037	HGC
V1886965	LGC
V1010604	HGC
V1384481	HGC
V1466175	HGC
V1191447	HGC
V1389989	LGC
V1554368	HGC
V1374878	HGC
V1373917	HGC
V1013989	HGC
V1013794	HGC
V1576787	HGC
V1140854	HGC
V1237898	HGC
V1322633	HGC
V1520249	HGC
V1357367	HGC
V1430708	HGC
V1820497	HGC
V1355689	HGC
V1886577	LGC
V1530442	HGC
V1138842	HGC
V1015185	HGC
V1154539	HGC
V1144117	LGC
V1015865	HGC
V1140098	HGC
V1463704	HGC
V1363297	HGC
V1036687	HGC
V1072280	HGC
V1615592	LGC
V1169695	HGC
V1340020	HGC
V1012821	HGC
V1010898	HGC
V1010331	HGC
V1879843	LGC
V1345089	HGC
V1010362	HGC
V1888250	LGC
V1339799	HGC
V1374012	HGC
V1553602	HGC
V1392169	HGC
V1409362	HGC
V1011951	HGC
V1042441	HGC
V1356740	HGC
V1339886	HGC
V1886500	LGC
V1045334	HGC
V1886673	LGC
V1886570	LGC
V1886647	LGC
V1414120	HGC
V1138859	HGC
V1313683	HGC
V1272241	HGC
V1327808	HGC
V1100374	HGC
V1097461	HGC
V1014791	HGC
V1073738	HGC
V1399193	LGC
V1096409	HGC
V1292479	HGC
V1580703	LGC
V1013976	HGC
V1886446	LGC
V1381698	HGC
V1238678	HGC
V1340623	HGC
V1374615	HGC
V1105456	HGC
V1577512	HGC
V1576098	HGC
V1013149	HGC
V1009697	HGC
V1340475	HGC
V1553606	HGC
V1295084	HGC
V1079141	HGC
V1033375	LGC
V1886502	LGC
V1181936	HGC
V1293700	HGC
V1088192	HGC
V1365279	HGC
V1076687	HGC
V1459186	HGC
V1076023	HGC
V1374529	HGC
V1160507	HGC
V1088148	HGC
V1237505	HGC
V1079172	HGC
V1367869	HGC
V1467000	HGC
V1073610	HGC
V1138974	HGC
V1875193	HGC
V1265198	HGC
V1009869	HGC
V1012698	HGC
V1066331	HGC
V1265692	HGC
V1180681	HGC
V1072266	HGC
V1886651	LGC
V1166954	HGC
V1498827	HGC
V1136980	LGC
V1375820	HGC
V1381441	HGC
V1886589	LGC
V1483378	HGC
V1102938	HGC
V1268242	HGC
V1446687	LGC
V1392446	HGC
V1551637	HGC
V1886382	LGC
V1014590	HGC
V1010162	HGC
V1463738	HGC
V1405827	HGC
V1011013	HGC
V1594751	HGC
V1038909	HGC
V1110016	HGC
V1015734	HGC
V1593025	LGC
V1138313	HGC
V1102445	HGC
V1886654	LGC
V1328545	HGC
V1074700	HGC
V1886507	LGC
V1010990	HGC
V1166996	HGC
V1269212	HGC
V1237636	HGC
V1006125	HGC
V1043900	HGC
V1108928	HGC
V1595331	HGC
V1239886	HGC
V1230290	HGC
V1518180	HGC
V1042761	HGC
V1464316	HGC
V1141150	HGC
V1340988	HGC
V1564708	HGC
V1374743	HGC
V1886413	LGC
V1886557	LGC
V1010817	HGC
V1886554	LGC
V1082713	HGC
V1886498	LGC
V1329036	HGC
V1581530	LGC
V1383824	LGC
V1581482	LGC
V1577896	HGC
V1045294	HGC
V1138250	HGC
V1268830	HGC
V1886410	LGC
V1266304	HGC
V1010823	HGC
V1009875	HGC
V1173647	HGC
V1101798	LGC
V1140670	HGC
V1552830	LGC
V1578025	HGC
V1015468	HGC
V1820409	HGC
V1083585	HGC
V1834818	HGC
V1373951	HGC
V1396519	HGC
V1074771	HGC
V1499465	HGC
V1200944	HGC
V1232339	HGC
V1200324	HGC
V1013326	HGC
V1464522	HGC
V1570293	HGC
V1364363	HGC
V1576209	HGC
V1886072	LGC
V1015053	HGC
V1044644	HGC
V1886440	LGC
V1078022	HGC
V1574191	HGC
V1236315	LGC
V1191452	HGC
V1138616	HGC
V1014995	HGC
V1204149	HGC
V1082145	HGC
V1554058	HGC
V1886535	LGC
V1886628	LGC
V1080826	HGC
V1886386	LGC
V1079147	HGC
V1383833	LGC
V1085032	HGC
V1010818	HGC
V1012116	HGC
V1010323	HGC
V1014934	HGC
V1011955	HGC
V1015737	HGC
V1010325	HGC
V1013494	HGC
V1448171	LGC
V1879999	LGC
V1593758	HGC
V1852128	LGC
V1138294	HGC
V1886125	LGC
V1152905	HGC
V1011765	HGC
V1139283	HGC
V1886638	LGC
V1046755	LGC
V1040586	HGC
V1098184	HGC
V1373915	HGC
V1075476	HGC
V1391817	HGC
V1886466	LGC
V1010361	HGC
V1580860	LGC
V1203277	HGC
V1482215	HGC
V1374266	HGC
V1237514	HGC
V1432307	HGC
V1149573	LGC
V1200413	HGC
V1012778	HGC
V1379907	HGC
V1820423	HGC
V1013988	HGC
V1046120	HGC
V1459216	HGC
V1436794	HGC
V1157973	HGC
V1458993	HGC
V1073737	HGC
V1569000	HGC
V1074522	HGC
V1283232	HGC
V1295927	HGC
V1723813	HGC
V1239736	HGC
V1102386	HGC
V1138249	HGC
V1190231	HGC
V1339870	HGC
V1367285	HGC
V1144196	LGC
V1553584	HGC
V1200619	HGC
V1520692	HGC
V1012378	HGC
V1014820	HGC
V1069721	HGC
V1080462	HGC
V1277310	HGC
V1886615	LGC
V1447160	LGC
V1553665	HGC
V1118976	HGC
V1042469	HGC
V1594601	HGC
V1043762	HGC
V1083710	HGC
V1820402	HGC
V1553698	HGC
V1068088	HGC
V1010698	HGC
V1144147	LGC
V1886569	LGC
V1422497	HGC
V1581174	LGC
V1593068	LGC
V1040139	HGC
V1010705	HGC
V1077036	HGC
V1581571	LGC
V1365196	HGC
V1440341	HGC
V1236668	LGC
V1031976	HGC
V1017232	HGC
V1145689	HGC
V1041711	HGC
V1197333	HGC
V1081400	HGC
V1445441	LGC
V1082180	HGC
V1027637	HGC
V1239235	HGC
V1140185	HGC
V1199914	HGC
V1391895	HGC
V1374356	HGC
V1440378	HGC
V1158726	HGC
V1554521	HGC
V1079148	HGC
V1101963	LGC
V1521314	HGC
V1459717	HGC
V1073219	HGC
V1291747	HGC
V1295628	HGC
V1466132	HGC
V1553673	HGC
V1400403	HGC
V1500737	HGC
V1886389	LGC
V1074055	HGC
V1515302	HGC
V1580986	LGC
V1886618	LGC
V1010163	HGC
V1820412	HGC
V1149241	LGC
V1358351	HGC
V1886550	LGC
V1886303	LGC
V1339995	HGC
V1834838	HGC
V1195050	HGC
V1820401	HGC
V1015869	HGC
V1097722	HGC
V1043560	HGC
V1886660	LGC
V1267647	HGC
V1339571	LGC
V1458610	HGC
V1041712	HGC
V1256496	LGC
V1469285	LGC
V1459209	HGC
V1385405	LGC
V1518207	HGC
V1886674	LGC
V1267250	HGC
V1044337	HGC
V1886489	LGC
V1381607	HGC
V1431066	HGC
V1580822	LGC
V1886957	LGC
V1265568	HGC
V1152475	HGC
V1449544	LGC
V1015184	HGC
V1482499	HGC
V1009501	HGC
V1012546	HGC
V1139821	HGC
V1395075	HGC
V1431931	HGC
V1015813	HGC
V1886602	LGC
V1037221	HGC
V1265502	HGC
V1389743	LGC
V1482592	HGC
V1559309	HGC
V1144017	LGC
V1017421	HGC
V1887017	LGC
V1010861	HGC
V1146231	HGC
V1068208	HGC
V1085162	HGC
V1882884	LGC
V1155393	HGC
V1296100	HGC
V1317272	HGC
V1067311	HGC
V1879934	LGC
V1143909	LGC
V1013880	HGC
V1009868	HGC
V1169982	HGC
V1393333	HGC
V1044749	HGC
V1886073	LGC
V1203547	HGC
V1548748	HGC
V1820490	HGC
V1308068	HGC
V1520137	HGC
V1138253	HGC
V1498202	HGC
V1080488	HGC
V1886473	LGC
V1037222	HGC
V1066339	HGC
V1012941	HGC
V1608857	LGC
V1483873	HGC
V1340544	HGC
V1400067	HGC
V1138727	HGC
V1469373	LGC
V1499283	HGC
V1368958	HGC
V1879841	LGC
V1295093	HGC
V1553600	HGC
V1064859	LGC
V1013798	HGC
V1879857	LGC
V1376196	HGC
V1358470	HGC
V1010699	HGC
V1608791	LGC
V1370956	HGC
V1397237	HGC
V1584432	HGC
V1561626	HGC
V1576829	HGC
