gene	geneCountCategory
V1189108	HGC
V1074313	HGC
V1342924	HGC
V1013092	HGC
V1234818	HGC
V1352031	HGC
V1042479	HGC
V1042097	HGC
V1008495	HGC
V1010947	HGC
V1013090	HGC
V1067188	HGC
V1594291	HGC
V1374892	HGC
V1151091	HGC
V1576201	HGC
V1011312	HGC
V1375425	HGC
V1083372	HGC
V1070014	HGC
V1198050	HGC
V1369387	HGC
V1230453	HGC
V1074685	HGC
V1322633	HGC
V1067673	HGC
V1584957	HGC
V1357096	HGC
V1467629	HGC
V1436641	HGC
V1368199	HGC
V1015220	HGC
V1007060	HGC
V1146501	HGC
V1109609	HGC
V1367500	HGC
V1042478	HGC
V1168235	HGC
V1052940	HGC
V1042531	HGC
V1618059	HGC
V1195869	HGC
V1040877	HGC
V1069194	HGC
V1074835	HGC
V1068084	HGC
V1074760	HGC
V1081714	HGC
V1039342	HGC
V1041445	HGC
V1013431	HGC
V1367011	HGC
V1145959	HGC
V1232403	HGC
V1393635	HGC
V1010067	HGC
V1070848	HGC
V1375517	HGC
V1010069	HGC
V1039005	HGC
V1230314	HGC
V1513559	LGC
V1238174	HGC
V1014358	HGC
V1069595	HGC
V1011783	HGC
V1362709	HGC
V1467466	HGC
V1007076	HGC
V1041712	HGC
V1012671	HGC
V1042555	HGC
V1012818	HGC
V1041711	HGC
V1015867	HGC
V1594514	HGC
V1269217	HGC
V1040473	HGC
V1067311	HGC
V1403660	HGC
V1040402	HGC
V1067810	HGC
V1042989	HGC
V1041703	HGC
V1200393	HGC
V1506464	HGC
V1040581	HGC
V1201698	HGC
V1041590	HGC
V1014867	HGC
V1011136	HGC
V1230880	HGC
V1585250	HGC
V1432496	HGC
V1106595	HGC
V1501190	HGC
V1559610	HGC
V1237635	HGC
V1040177	HGC
V1595708	HGC
V1067146	HGC
V1069350	HGC
V1039792	HGC
V1184334	HGC
V1059652	HGC
V1330066	HGC
V1430967	HGC
V1231384	HGC
V1018031	HGC
V1068728	HGC
V1013432	HGC
V1067144	HGC
V1153346	HGC
V1572176	HGC
V1200593	HGC
V1066779	HGC
V1071116	HGC
V1394807	HGC
V1409030	HGC
V1012423	HGC
V1010065	HGC
V1042495	HGC
V1011423	HGC
V1041069	HGC
V1640376	HGC
V1085663	HGC
V1007059	HGC
V1039702	HGC
V1042496	HGC
V1014079	HGC
V1167674	HGC
V1548048	HGC
V1015279	HGC
V1040657	HGC
V1330982	HGC
V1070983	HGC
V1181010	HGC
V1043613	HGC
V1067672	HGC
V1040802	HGC
V1561626	HGC
V1070341	HGC
V1016739	HGC
V1342350	HGC
V1007084	HGC
V1362900	HGC
V1041475	HGC
V1011309	HGC
V1047883	HGC
V1157905	HGC
V1409362	HGC
V1230718	HGC
V1640334	HGC
V1593683	HGC
V1108111	HGC
V1040580	HGC
V1553663	HGC
V1012424	HGC
V1427838	HGC
V1148079	HGC
V1015219	HGC
V1559772	HGC
V1197020	HGC
V1069011	HGC
V1362479	HGC
V1402560	HGC
V1039790	HGC
V1041426	HGC
V1068418	HGC
V1604687	HGC
V1884213	HGC
V1144855	HGC
V1578025	HGC
V1364636	HGC
V1013130	HGC
V1603838	HGC
V1196425	HGC
V1041961	HGC
V1066987	HGC
V1041071	HGC
V1066640	HGC
V1014732	HGC
V1349964	HGC
V1067493	HGC
V1013127	HGC
V1012302	HGC
V1603887	HGC
V1567358	HGC
V1152387	HGC
V1012417	HGC
V1044382	HGC
V1012030	HGC
V1236403	LGC
V1013888	HGC
V1012414	HGC
V1358470	HGC
V1564264	HGC
V1010370	HGC
V1012672	HGC
V1579247	HGC
V1016891	HGC
V1103289	HGC
V1041390	HGC
V1409952	HGC
V1040122	HGC
V1039764	HGC
V1012032	HGC
V1752973	HGC
V1017114	HGC
V1231595	HGC
V1331626	HGC
V1043227	HGC
V1549656	HGC
V1007050	HGC
V1071185	HGC
V1012419	HGC
V1041962	HGC
V1151507	HGC
V1010661	HGC
V1585494	HGC
V1066910	HGC
V1069949	HGC
V1291459	HGC
V1010674	HGC
V1068208	HGC
V1231130	HGC
V1012422	HGC
V1014869	HGC
V1012420	HGC
V1197018	HGC
V1197229	HGC
V1408929	HGC
V1007054	HGC
V1006962	HGC
V1043792	HGC
V1070390	HGC
V1013966	HGC
V1041490	HGC
V1585936	HGC
V1010659	HGC
V1014136	HGC
V1069115	HGC
V1011651	HGC
V1752972	HGC
V1071705	HGC
V1560930	HGC
V1177462	HGC
V1585317	HGC
V1010068	HGC
V1018135	HGC
V1577544	HGC
V1041068	HGC
V1146800	HGC
V1271577	HGC
V1568540	HGC
V1069206	HGC
V1041707	HGC
V1382261	HGC
V1039788	HGC
V1067671	HGC
V1194441	HGC
V1040349	HGC
V1313717	HGC
V1041070	HGC
V1294890	HGC
V1042267	HGC
V1039794	HGC
V1068860	HGC
V1069596	HGC
V1102813	HGC
V1071534	HGC
V1181752	HGC
V1375650	HGC
V1388020	HGC
V1040696	HGC
V1155393	HGC
V1012343	HGC
V1368386	HGC
V1007070	HGC
V1014359	HGC
V1013129	HGC
V1194965	HGC
V1010667	HGC
V1039717	HGC
V1039789	HGC
V1367988	HGC
V1041428	HGC
V1385524	HGC
V1103826	HGC
V1145075	HGC
V1068201	HGC
V1016291	HGC
V1067254	HGC
V1241918	HGC
V1104099	HGC
V1038290	HGC
V1017017	HGC
V1566080	HGC
V1007073	HGC
V1068145	HGC
V1102368	HGC
V1604804	HGC
V1602760	HGC
V1357591	HGC
V1254824	HGC
V1012031	HGC
V1016738	HGC
V1039879	HGC
V1015115	HGC
V1171667	HGC
V1042990	HGC
V1585624	HGC
V1072147	HGC
V1015375	HGC
V1067559	HGC
V1011471	HGC
V1067529	HGC
V1185703	HGC
V1102938	HGC
V1017113	HGC
V1039343	HGC
V1146065	HGC
V1066130	HGC
V1154539	HGC
V1583797	HGC
V1151454	HGC
V1201618	HGC
V1069108	HGC
V1516671	HGC
V1039832	HGC
V1042614	HGC
V1118483	HGC
V1169826	HGC
V1553939	HGC
V1188710	HGC
V1506181	HGC
V1040409	HGC
V1171494	HGC
V1015276	HGC
V1563832	HGC
V1042530	HGC
V1067190	HGC
V1082019	HGC
V1343896	HGC
V1421438	HGC
V1394860	HGC
V1395556	HGC
V1440841	HGC
V1069236	HGC
V1071524	HGC
V1557734	HGC
V1007007	HGC
V1013128	HGC
V1588398	HGC
V1240949	HGC
V1230565	HGC
V1039387	HGC
V1080328	HGC
V1371168	HGC
V1067735	HGC
V1043900	HGC
V1040259	HGC
V1068363	HGC
V1066925	HGC
V1375131	HGC
V1923563	HGC
V1066990	HGC
V1168626	HGC
V1074383	HGC
V1070081	HGC
V1883569	HGC
V1332011	HGC
V1167808	HGC
V1553877	HGC
V1011347	HGC
V1151496	HGC
V1290735	HGC
V1362605	HGC
V1291101	HGC
V1072620	HGC
V1010946	HGC
V1356918	HGC
V1231237	HGC
V1010263	HGC
V1363264	HGC
V1010660	HGC
V1039565	HGC
V1011337	HGC
V1368493	HGC
V1841310	HGC
V1010605	HGC
V1082297	HGC
V1066648	HGC
V1070120	HGC
V1440929	HGC
V1506450	HGC
V1103507	HGC
V1147642	HGC
V1381041	HGC
V1430515	HGC
V1068288	HGC
V1015866	HGC
V1039793	HGC
V1241092	HGC
V1382250	HGC
V1040552	HGC
V1041073	HGC
V1535169	HGC
V1014360	HGC
V1069493	HGC
V1015868	HGC
V1012766	HGC
V1362731	HGC
V1174639	HGC
V1041929	HGC
V1088967	HGC
V1559180	HGC
V1039396	HGC
V1266145	HGC
V1007161	HGC
V1104643	HGC
V1114294	HGC
V1230228	HGC
V1377757	HGC
V1014074	HGC
V1195784	HGC
V1068175	HGC
V1041890	HGC
V1144897	HGC
V1013967	HGC
V1295616	HGC
V1557783	HGC
V1585543	HGC
V1014868	HGC
V1069215	HGC
V1088849	HGC
V1576655	HGC
V1013091	HGC
V1368480	HGC
V1007014	HGC
V1231011	HGC
V1067675	HGC
V1040579	HGC
V1586266	HGC
V1175702	HGC
V1231937	HGC
V1594831	HGC
V1295456	HGC
V1562803	HGC
V1068836	HGC
V1243501	HGC
V1040352	HGC
V1374364	HGC
V1013969	HGC
V1068636	HGC
V1557302	HGC
V1013890	HGC
V1532613	HGC
V1068141	HGC
V1362603	HGC
V1230866	HGC
V1010716	HGC
V1344560	HGC
V1620683	HGC
V1014378	HGC
V1040353	HGC
V1018464	HGC
V1067736	HGC
V1316561	HGC
V1008496	HGC
V1067558	HGC
V1640306	HGC
V1084718	HGC
V1016740	HGC
V1016237	HGC
V1041963	HGC
V1013250	HGC
V1013304	HGC
V1039831	HGC
V1528520	HGC
V1295134	HGC
V1527518	HGC
V1039791	HGC
V1069593	HGC
V1154160	HGC
V1069833	HGC
V1040206	HGC
V1012421	HGC
V1237779	HGC
V1294607	HGC
V1068813	HGC
V1561820	HGC
V1173942	HGC
V1069524	HGC
V1394360	HGC
V1761899	HGC
V1367718	HGC
V1229971	HGC
V1374300	HGC
V1240359	HGC
V1072924	HGC
V1040761	HGC
V1040562	HGC
V1523254	HGC
V1362602	HGC
V1014991	HGC
V1066718	HGC
V1498433	HGC
V1067134	HGC
V1235913	HGC
V1368314	HGC
V1752974	HGC
V1069014	HGC
V1041739	HGC
V1139410	HGC
V1039344	HGC
V1068197	HGC
V1102242	HGC
V1015400	HGC
V1560688	HGC
V1374118	HGC
V1564223	HGC
V1068297	HGC
V1603920	HGC
V1240809	HGC
V1071732	HGC
V1402492	HGC
V1010943	HGC
V1011090	HGC
V1091774	HGC
V1051247	HGC
V1013968	HGC
V1048488	HGC
V1012033	HGC
V1640305	HGC
V1066642	HGC
V1068793	HGC
V1087550	HGC
V1013311	HGC
V1068678	HGC
V1010070	HGC
V1010180	HGC
V1341867	HGC
V1047876	HGC
V1433284	HGC
V1145703	HGC
V1007090	HGC
V1044484	HGC
V1145425	HGC
V1465010	HGC
V1547956	HGC
V1069598	HGC
V1374878	HGC
V1329409	HGC
V1041072	HGC
V1047979	HGC
V1548529	HGC
V1122767	HGC
V1087549	HGC
V1015297	HGC
V1230655	HGC
V1015374	HGC
V1584590	HGC
V1069237	HGC
V1072836	HGC
V1012416	HGC
V1012677	HGC
V1069719	HGC
V1231757	HGC
V1081244	HGC
V1640303	HGC
V1012379	HGC
V1067478	HGC
V1017894	HGC
V1068206	HGC
V1006847	HGC
V1042700	HGC
V1044903	HGC
V1041173	HGC
V1367867	HGC
V1007905	HGC
V1068831	HGC
V1040092	HGC
V1069268	HGC
V1200606	HGC
V1547357	LGC
V1043632	HGC
V1009566	HGC
V1070346	HGC
V1012330	HGC
V1086649	HGC
V1015282	HGC
V1488962	HGC
V1039872	HGC
V1016828	HGC
V1145130	HGC
V1557736	HGC
V1018030	HGC
V1023084	HGC
V1069594	HGC
V1013433	HGC
V1010665	HGC
V1066339	HGC
V1144854	HGC
V1078361	HGC
V1069488	HGC
V1166804	HGC
V1069721	HGC
V1009897	HGC
V1068203	HGC
V1566472	HGC
V1052248	HGC
V1577512	HGC
V1068022	HGC
V1359901	HGC
V1171786	HGC
V1017738	HGC
V1230490	HGC
V1640327	HGC
V1141150	HGC
V1106622	HGC
V1230869	HGC
V1594932	HGC
V1068537	HGC
V1068634	HGC
V1039836	HGC
V1146840	HGC
V1135091	HGC
V1007062	HGC
V1157774	HGC
V1011014	HGC
V1073961	HGC
V1071535	HGC
V1050760	HGC
V1067145	HGC
V1011714	HGC
V1500334	HGC
V1374389	HGC
V1066970	HGC
V1232405	HGC
V1268944	HGC
V1041182	HGC
V1039856	HGC
V1397237	HGC
V1265557	HGC
V1067670	HGC
V1069588	HGC
V1089343	HGC
V1067539	HGC
V1075065	HGC
V1067193	HGC
V1196355	HGC
V1015217	HGC
V1752971	HGC
V1182737	HGC
V1589915	HGC
V1103293	HGC
V1015277	HGC
V1011658	HGC
V1070645	HGC
V1245924	HGC
V1014020	HGC
V1200321	HGC
V1042761	HGC
V1068223	HGC
V1043600	HGC
V1082589	HGC
V1046203	HGC
V1147769	HGC
V1585622	HGC
V1232718	HGC
V1041109	HGC
V1086347	HGC
V1070985	HGC
V1576560	HGC
V1065923	HGC
V1009698	HGC
V1514891	HGC
V1290810	HGC
V1548958	HGC
V1230227	HGC
V1012038	HGC
V1069670	HGC
V1006838	HGC
V1013892	HGC
V1168447	HGC
V1367059	HGC
V1265582	HGC
V1011086	HGC
V1434953	HGC
V1328542	HGC
V1562682	HGC
V1007078	HGC
V1066986	HGC
V1363196	HGC
V1374312	HGC
V1139691	HGC
V1327667	HGC
V1524769	HGC
V1040524	HGC
V1068198	HGC
V1066338	HGC
V1007075	HGC
V1268420	HGC
V1367058	HGC
V1070282	HGC
V1296517	HGC
V1168418	HGC
V1169817	HGC
V1009565	HGC
V1068196	HGC
V1382524	HGC
V1067830	HGC
V1071120	HGC
V1069597	HGC
V1020203	HGC
V1012345	HGC
V1011009	HGC
V1014517	HGC
V1045237	HGC
V1295569	HGC
V1507114	HGC
V1053762	HGC
V1012820	HGC
V1066335	HGC
V1230449	HGC
V1343606	HGC
V1013891	HGC
V1374349	HGC
V1039787	HGC
V1044337	HGC
V1578774	HGC
V1380987	HGC
V1067197	HGC
V1068556	HGC
V1230964	HGC
V1017115	HGC
V1356036	HGC
V1358498	HGC
V1012925	HGC
V1436794	HGC
V1089774	HGC
V1230375	HGC
V1051183	HGC
V1463720	HGC
V1041541	HGC
V1011016	HGC
V1066315	HGC
V1012625	HGC
V1010650	HGC
V1043745	HGC
V1230489	HGC
V1025218	HGC
V1232404	HGC
V1012344	HGC
V1070984	HGC
V1232877	HGC
V1576282	HGC
V1231069	HGC
V1442456	HGC
V1039274	HGC
V1180870	HGC
V1295435	HGC
V1067159	HGC
V1153974	HGC
V1106664	HGC
V1145054	HGC
V1069264	HGC
V1375171	HGC
V1072495	HGC
V1039566	HGC
V1007013	HGC
V1232103	HGC
V1053399	HGC
V1374907	HGC
V1068200	HGC
V1194990	HGC
V1557704	HGC
V1023996	HGC
V1102145	HGC
V1042631	HGC
V1235912	LGC
V1374752	HGC
V1007169	HGC
V1073023	HGC
V1183841	HGC
V1230385	HGC
V1013894	HGC
V1066282	HGC
V1065438	HGC
V1039718	HGC
V1104746	HGC
V1066845	HGC
V1011473	HGC
V1040532	HGC
V1231390	HGC
V1043514	HGC
V1069846	HGC
V1369467	HGC
V1041181	HGC
V1016737	HGC
V1042475	HGC
V1068792	HGC
V1007056	HGC
V1563630	HGC
V1043838	HGC
V1065535	HGC
V1158244	HGC
V1185257	HGC
V1360888	HGC
V1013305	HGC
V1016297	HGC
V1067543	HGC
V1374116	HGC
V1067477	HGC
V1360496	HGC
V1087548	HGC
V1196949	HGC
V1465360	HGC
V1102248	HGC
V1068164	HGC
V1385954	HGC
V1595332	HGC
V1295813	HGC
V1201619	HGC
V1066129	HGC
V1182270	HGC
V1082415	HGC
V1068204	HGC
V1068210	HGC
V1440338	HGC
V1068227	HGC
V1201951	HGC
V1231389	HGC
V1560186	HGC
V1067099	HGC
V1197432	HGC
V1380920	HGC
V1011483	HGC
V1065536	HGC
V1020813	HGC
V1068226	HGC
V1010064	HGC
V1146440	HGC
V1081635	HGC
V1066337	HGC
V1039101	HGC
V1230862	HGC
V1230263	HGC
V1169850	HGC
V1432161	HGC
V1588933	HGC
V1151398	HGC
V1230406	HGC
V1524944	HGC
V1011879	HGC
V1012770	HGC
V1014494	HGC
V1040561	HGC
V1348090	HGC
V1069274	HGC
V1068666	HGC
V1039004	HGC
V1012413	HGC
V1193166	HGC
V1007053	HGC
V1011331	HGC
V1070545	HGC
V1070853	HGC
V1408649	HGC
V1015389	HGC
V1019962	HGC
V1056297	HGC
V1487411	HGC
V1012585	HGC
V1421625	HGC
V1594957	HGC
V1404036	HGC
V1576369	HGC
V1010826	HGC
V1066356	HGC
V1230865	HGC
V1577179	HGC
V1014484	HGC
V1067203	HGC
V1231332	HGC
V1010346	HGC
V1067428	HGC
V1366895	HGC
V1011015	HGC
V1190938	HGC
V1233560	HGC
V1230875	HGC
V1087726	HGC
V1014673	HGC
V1016182	HGC
V1067742	HGC
V1230231	HGC
V1640373	HGC
V1195966	HGC
V1346636	HGC
V1355862	HGC
V1013990	HGC
V1015385	HGC
V1196769	HGC
V1231006	HGC
V1011736	HGC
V1159356	HGC
V1069144	HGC
V1200828	HGC
V1760600	HGC
V1380123	HGC
V1040399	HGC
V1070652	HGC
V1007913	HGC
V1230347	HGC
V1012676	HGC
V1015386	HGC
V1016736	HGC
V1068202	HGC
V1015278	HGC
V1011952	HGC
V1375437	HGC
V1006835	HGC
V1065347	HGC
V1374814	HGC
V1640304	HGC
V1193082	HGC
V1016530	HGC
V1011088	HGC
V1146447	HGC
V1007067	HGC
V1071117	HGC
V1594918	HGC
V1373910	HGC
V1007168	HGC
V1007183	HGC
V1075430	HGC
V1140670	HGC
V1549414	HGC
V1043189	HGC
V1067088	HGC
V1181112	HGC
V1039489	HGC
V1170247	HGC
V1576446	HGC
V1010320	HGC
V1603735	HGC
V1087103	HGC
V1328086	HGC
V1010664	HGC
V1548996	HGC
V1230491	HGC
V1528097	HGC
V1359103	HGC
V1012335	HGC
V1498432	HGC
V1012015	HGC
V1074027	HGC
V1014483	HGC
V1548593	HGC
V1357430	HGC
V1531582	HGC
V1102734	HGC
V1067297	HGC
V1231650	HGC
V1007074	HGC
V1013989	HGC
V1231192	HGC
V1014482	HGC
V1197943	HGC
V1295885	HGC
V1065433	HGC
V1074724	HGC
V1254663	HGC
V1051250	HGC
V1070145	HGC
V1067550	HGC
