gene	geneCountCategory
V1605177	LGC
V1301806	LGC
V1492831	HGC
V1510897	LGC
V1553549	LGC
V1799411	HGC
V1302301	LGC
V1210751	LGC
V1150412	LGC
V1256874	LGC
V1302819	LGC
V1150496	LGC
V1301472	LGC
V1301143	LGC
V1150763	LGC
V1209840	HGC
V1580822	LGC
V1150528	LGC
V1256761	LGC
V1581231	LGC
V1302519	LGC
V1302774	LGC
V1149748	LGC
V1150536	LGC
V1555322	LGC
V1420625	LGC
V1162954	LGC
V1420624	LGC
V1880218	LGC
V1598362	LGC
V1302970	LGC
V1598547	LGC
V1880268	LGC
V1420594	LGC
V1149628	LGC
V1301167	LGC
V1598492	LGC
V1616331	LGC
V1555497	HGC
V1302934	LGC
V1880223	LGC
V1301163	LGC
V1157641	HGC
V1389104	LGC
V1891073	LGC
V1605193	LGC
V1880222	LGC
V1755541	LGC
V1338119	LGC
V1605176	LGC
V1303143	LGC
V1297356	LGC
V1064939	LGC
V1541236	LGC
V1302571	LGC
V1338321	LGC
V1209736	HGC
V1541145	LGC
V1581404	LGC
V1301775	LGC
V1150138	LGC
V1582325	LGC
V1149596	LGC
V1301728	LGC
V1301906	LGC
V1503149	LGC
V1302825	LGC
V1302738	LGC
V1481280	LGC
V1547330	LGC
V1209733	HGC
V1149683	LGC
V1150022	LGC
V1888560	LGC
V1491873	HGC
V1208608	HGC
V1301162	LGC
V1302626	LGC
V1302858	LGC
V1301945	LGC
V1880179	LGC
V1573656	LGC
V1207778	HGC
V1208713	HGC
V1580780	LGC
V1598386	LGC
V1149947	LGC
V1211022	LGC
V1581807	LGC
V1212869	HGC
V1301686	LGC
V1880180	LGC
V1210636	LGC
V1301533	LGC
V1150170	LGC
V1598451	LGC
V1888775	LGC
V1302707	LGC
V1883047	LGC
V1880972	LGC
V1547357	LGC
V1301137	LGC
V1607305	LGC
V1337496	LGC
V1581813	LGC
V1302081	LGC
V1302351	LGC
V1880271	LGC
V1598325	LGC
V1302413	LGC
V1891080	LGC
V1256464	LGC
V1149598	LGC
V1149391	LGC
V1301919	LGC
V1755675	LGC
V1204913	HGC
V1302538	LGC
V1207310	HGC
V1541195	LGC
V1150280	LGC
V1208397	HGC
V1301141	LGC
V1149481	LGC
V1149350	LGC
V1149469	LGC
V1543896	HGC
V1160411	HGC
V1598488	LGC
V1301956	LGC
V1303056	LGC
V1149656	LGC
V1150611	LGC
V1573670	LGC
V1598917	LGC
V1580931	LGC
V1439190	LGC
V1158492	HGC
V1101667	LGC
V1462316	LGC
V1580701	LGC
V1143767	LGC
V1150739	LGC
V1555328	LGC
V1598315	LGC
V1301901	LGC
V1159522	HGC
V1302706	LGC
V1888665	LGC
V1150724	LGC
V1213911	HGC
V1256398	LGC
V1598465	LGC
V1889373	LGC
V1301524	LGC
V1302255	LGC
V1806746	LGC
V1163927	LGC
V1420554	LGC
V1150757	LGC
V1891043	LGC
V1598294	LGC
V1581482	LGC
V1302615	LGC
V1882330	LGC
V1880769	LGC
V1598893	LGC
V1883295	LGC
V1150152	LGC
V1163012	LGC
V1143709	LGC
V1301667	LGC
V1149837	LGC
V1884673	LGC
V1598435	LGC
V1598697	LGC
V1163928	LGC
V1541228	LGC
V1888838	LGC
V1555382	HGC
V1581212	LGC
V1208716	HGC
V1149982	LGC
V1880184	LGC
V1303258	LGC
V1302390	LGC
V1302035	LGC
V1302869	LGC
V1302813	LGC
V1880198	LGC
V1301803	LGC
V1305188	HGC
V1302141	LGC
V1302533	LGC
V1598672	LGC
V1207019	LGC
V1462236	LGC
V1302304	LGC
V1555941	HGC
V1581057	LGC
V1209756	HGC
V1303211	LGC
V1883048	LGC
V1581276	LGC
V1150004	LGC
V1303229	LGC
V1161518	HGC
V1302432	LGC
V1208599	HGC
V1481123	LGC
V1301204	LGC
V1149349	LGC
V1887330	LGC
V1301925	LGC
V1301224	LGC
V1149527	LGC
V1581530	LGC
V1150754	LGC
V1101532	LGC
V1881055	LGC
V1150714	LGC
V1337835	LGC
V1598507	LGC
V1209827	HGC
V1880186	LGC
V1598580	LGC
V1338097	LGC
V1210062	HGC
V1301863	LGC
V1303215	LGC
V1598682	LGC
V1552032	LGC
V1302836	LGC
V1574099	LGC
V1302663	LGC
V1462214	LGC
V1598298	LGC
V1327026	HGC
V1064968	LGC
V1302785	LGC
V1420555	LGC
V1256334	LGC
V1301168	LGC
V1580826	LGC
V1149883	LGC
V1209998	HGC
V1880135	LGC
V1882846	LGC
V1302793	LGC
V1302978	LGC
V1149387	LGC
V1302403	LGC
V1605178	LGC
V1301929	LGC
V1880185	LGC
V1302839	LGC
V1149676	LGC
V1886838	LGC
V1149777	LGC
V1580899	LGC
V1880189	LGC
V1598320	LGC
V1591198	LGC
V1301136	LGC
V1302158	LGC
V1149990	LGC
V1149685	LGC
V1574079	LGC
V1301854	LGC
V1338039	LGC
V1888837	LGC
V1156213	HGC
V1336827	LGC
V1159761	HGC
V1301230	LGC
V1149467	LGC
V1032822	LGC
V1150020	LGC
V1598285	LGC
V1880181	LGC
V1301451	LGC
V1149904	LGC
V1303020	LGC
V1101803	LGC
V1580921	LGC
V1207325	HGC
V1552029	LGC
V1302487	LGC
V1149568	LGC
V1150926	LGC
V1605201	LGC
V1598309	LGC
V1598749	LGC
V1258241	HGC
V1208688	HGC
V1209548	HGC
V1420591	LGC
V1149413	LGC
V1149420	LGC
V1257366	HGC
V1581541	LGC
V1149482	LGC
V1547373	LGC
V1302389	LGC
V1605203	LGC
V1891327	LGC
V1149635	LGC
V1301226	LGC
V1302558	LGC
V1302240	LGC
V1580710	LGC
V1880274	LGC
V1302421	LGC
V1547362	LGC
V1580840	LGC
V1493100	HGC
V1574094	LGC
V1209135	HGC
V1297335	LGC
V1439343	LGC
V1462526	LGC
V1302684	LGC
V1580873	LGC
V1256476	LGC
V1425581	HGC
V1303077	LGC
V1149879	LGC
V1210742	LGC
V1160574	HGC
V1301668	LGC
V1462721	LGC
V1598321	LGC
V1608857	LGC
V1209796	HGC
V1206701	LGC
V1149464	LGC
V1303260	LGC
V1615108	LGC
V1210443	HGC
V1213185	HGC
V1598269	LGC
V1598345	LGC
V1301234	LGC
V1581217	LGC
V1207069	LGC
V1580855	LGC
V1302938	LGC
V1880183	LGC
V1362305	LGC
V1159808	HGC
V1302180	LGC
V1209839	HGC
