gene	geneCountCategory
V1469467	LGC
V1093074	HGC
V1469573	LGC
V1144210	LGC
V1195882	HGC
V1297356	LGC
V1541236	LGC
V1492831	HGC
V1392216	HGC
V1552772	LGC
V1886416	LGC
V1144133	LGC
V1886558	LGC
V1552804	LGC
V1580955	LGC
V1430573	HGC
V1581637	LGC
V1075411	HGC
V1519450	HGC
V1381099	HGC
V1143984	LGC
V1886409	LGC
V1886517	LGC
V1101641	LGC
V1095854	HGC
V1033302	HGC
V1500383	HGC
V1499093	HGC
V1297375	LGC
V1799411	HGC
V1581223	LGC
V1886538	LGC
V1503149	LGC
V1886605	LGC
V1380652	HGC
V1503004	HGC
V1481392	LGC
V1059001	HGC
V1339706	HGC
V1491685	HGC
V1043994	HGC
V1481436	LGC
V1879918	LGC
V1209719	HGC
V1580921	LGC
V1481366	LGC
V1389384	LGC
V1381169	HGC
V1064939	LGC
V1143837	LGC
V1592800	LGC
V1339861	HGC
V1340709	HGC
V1574934	HGC
V1144304	LGC
V1886399	LGC
V1435971	HGC
V1430882	HGC
V1144023	LGC
V1517484	HGC
V1033721	HGC
V1060343	HGC
V1562543	HGC
V1503145	LGC
V1886461	LGC
V1159530	HGC
V1046755	LGC
V1882850	LGC
V1481470	LGC
V1879848	LGC
V1879856	LGC
V1363976	HGC
V1886398	LGC
V1464388	HGC
V1158598	HGC
V1297335	LGC
V1618374	HGC
V1609073	LGC
V1431657	HGC
V1879847	LGC
V1879897	LGC
V1381260	HGC
V1886580	LGC
V1886513	LGC
V1595331	HGC
V1237371	HGC
V1574099	LGC
V1608313	HGC
V1886464	LGC
V1340164	HGC
V1364188	HGC
V1886965	LGC
V1879985	LGC
V1572527	HGC
V1339711	HGC
V1301472	LGC
V1530689	HGC
V1520185	HGC
V1755675	LGC
V1886439	LGC
V1033375	LGC
V1875142	LGC
V1503146	LGC
V1399043	LGC
V1886512	LGC
V1581271	LGC
V1879849	LGC
V1399511	LGC
V1436037	HGC
V1392006	HGC
V1552713	LGC
V1888560	LGC
V1295628	HGC
V1469297	LGC
V1096366	HGC
V1091760	HGC
V1469298	LGC
V1519499	HGC
V1594051	HGC
V1494140	LGC
V1399301	LGC
V1886400	LGC
V1339577	LGC
V1581807	LGC
V1608734	LGC
V1886303	LGC
V1399193	LGC
V1158726	HGC
V1046752	LGC
V1581212	LGC
V1607555	HGC
V1886712	LGC
V1078022	HGC
V1886673	LGC
V1399191	LGC
V1886153	LGC
V1398959	LGC
V1886629	LGC
V1469327	LGC
V1883280	LGC
V1852142	HGC
V1886570	LGC
V1886758	LGC
V1883046	LGC
V1469295	LGC
V1077866	HGC
V1883047	LGC
V1552830	LGC
V1295801	HGC
V1143907	LGC
V1886647	LGC
V1042441	HGC
V1366482	LGC
V1076095	HGC
V1886579	LGC
V1295278	HGC
V1210751	LGC
V1448171	LGC
V1886410	LGC
V1594919	HGC
V1195980	HGC
V1339870	HGC
V1100374	HGC
V1574093	LGC
V1064968	LGC
V1891043	LGC
V1498827	HGC
V1886473	LGC
V1899805	LGC
V1339995	HGC
V1392169	HGC
V1596798	HGC
V1608726	LGC
V1882884	LGC
V1469582	LGC
V1580822	LGC
V1256761	LGC
V1553529	LGC
V1553528	LGC
V1144117	LGC
V1886446	LGC
V1886440	LGC
V1885559	LGC
V1886489	LGC
V1364363	HGC
V1295927	HGC
V1340884	HGC
V1033819	HGC
V1191452	HGC
V1880222	LGC
V1467000	HGC
V1239235	HGC
V1339642	LGC
V1144166	LGC
V1882223	LGC
V1430382	HGC
V1101699	LGC
V1469390	LGC
V1483949	HGC
V1160507	HGC
V1199472	LGC
V1423355	LGC
V1157973	HGC
V1889488	LGC
V1045294	HGC
V1144017	LGC
V1143823	LGC
V1491800	HGC
V1886728	LGC
V1150763	LGC
V1144065	LGC
V1144143	LGC
V1886498	LGC
V1481298	LGC
V1891073	LGC
V1144196	LGC
V1547357	LGC
V1044037	HGC
V1365279	HGC
V1136980	LGC
V1064859	LGC
V1886598	LGC
V1483621	HGC
V1884759	LGC
V1392302	HGC
V1143767	LGC
V1383406	HGC
V1886116	LGC
V1574805	HGC
V1886654	LGC
V1464316	HGC
V1045334	HGC
V1447160	LGC
V1886508	LGC
V1149253	LGC
V1302571	LGC
V1469285	LGC
V1043350	HGC
V1581231	LGC
V1886072	LGC
V1886382	LGC
V1423314	LGC
V1210636	LGC
V1423308	LGC
V1159593	HGC
V1886602	LGC
V1324413	HGC
V1389769	LGC
V1594751	HGC
V1430423	HGC
V1886405	LGC
V1615108	LGC
V1097722	HGC
V1580786	LGC
V1044644	HGC
V1592383	LGC
V1574110	LGC
V1886719	LGC
V1362303	LGC
V1197633	HGC
V1493100	HGC
V1886516	LGC
V1880135	LGC
V1491873	HGC
V1510897	LGC
V1339799	HGC
V1203277	HGC
V1581530	LGC
V1389989	LGC
V1886466	LGC
V1888665	LGC
V1888466	LGC
V1886609	LGC
V1570293	HGC
V1092573	HGC
V1059571	HGC
V1491718	HGC
V1888234	LGC
V1335956	HGC
V1886979	LGC
V1886658	LGC
V1883045	LGC
V1886569	LGC
V1046252	HGC
V1886404	LGC
V1366663	LGC
V1521364	HGC
V1886613	LGC
V1891058	LGC
V1092088	HGC
V1886073	LGC
V1042632	HGC
V1883048	LGC
V1338321	LGC
V1293700	HGC
V1295084	HGC
V1046120	HGC
V1327231	HGC
V1886500	LGC
V1297360	LGC
V1463208	LGC
V1144075	LGC
V1392944	HGC
V1886838	LGC
V1886652	LGC
V1620445	HGC
V1886476	LGC
V1580854	LGC
V1610130	LGC
V1879934	LGC
V1886510	LGC
V1338161	LGC
V1355689	HGC
V1045139	HGC
V1096225	HGC
V1339962	HGC
V1886035	LGC
V1518180	HGC
V1608857	LGC
V1885086	LGC
V1101963	LGC
V1295524	HGC
V1297350	LGC
V1269184	HGC
V1423304	LGC
V1383644	HGC
V1518341	HGC
V1889358	LGC
V1885928	LGC
V1541210	LGC
V1592583	LGC
V1580761	LGC
V1032822	LGC
V1582325	LGC
V1143840	LGC
V1362351	LGC
V1296163	HGC
V1101562	LGC
V1469318	LGC
V1144237	LGC
V1499765	HGC
V1880223	LGC
V1886029	LGC
V1879841	LGC
V1425603	HGC
V1886616	LGC
V1891396	LGC
V1064861	LGC
V1197540	HGC
V1886618	LGC
V1518385	HGC
V1580986	LGC
V1886438	LGC
V1886619	LGC
V1469287	LGC
V1573360	HGC
V1303104	LGC
V1886593	LGC
V1335553	HGC
V1057035	HGC
V1889441	LGC
V1340000	HGC
V1389743	LGC
V1886651	LGC
V1491691	HGC
V1383621	HGC
V1881004	LGC
V1101829	LGC
V1879868	LGC
V1043762	HGC
V1341017	HGC
V1356684	HGC
V1852109	HGC
V1889437	LGC
V1886663	LGC
V1581404	LGC
V1886535	LGC
V1076392	HGC
