gene	geneCountCategory
V1705067	HGC
V1728013	HGC
V1885559	LGC
V1880135	LGC
V1886547	LGC
V1799411	HGC
V1615108	LGC
V1136382	LGC
V1524304	HGC
V1423938	HGC
V1294914	HGC
V1880839	LGC
V1384044	LGC
V1886721	LGC
V1238011	HGC
V1445501	LGC
V1168273	HGC
V1612833	HGC
V1425581	HGC
V1883611	HGC
V1221634	HGC
V1880211	LGC
V1448858	HGC
V1714616	HGC
V1227353	HGC
V1448294	HGC
V1486076	HGC
V1339870	HGC
V1617198	HGC
V1203849	HGC
V1226913	HGC
V1008596	HGC
V1383097	HGC
V1199118	LGC
V1350119	HGC
V1340013	HGC
V1149748	LGC
V1158337	HGC
V1885702	LGC
V1315998	HGC
V1704843	HGC
V1301690	LGC
V1460737	HGC
V1886542	LGC
V1036344	HGC
V1448413	HGC
V1155989	HGC
V1344117	HGC
V1032059	HGC
V1301829	LGC
V1364467	HGC
V1302665	LGC
V1293818	HGC
V1308068	HGC
V1302349	LGC
V1340961	HGC
V1339706	HGC
V1032287	HGC
V1883385	LGC
V1679927	HGC
V1209719	HGC
V1468726	HGC
V1267333	HGC
V1483461	HGC
V1366998	HGC
V1618909	HGC
V1171816	HGC
V1237371	HGC
V1392402	HGC
V1328802	HGC
V1223012	HGC
V1604245	HGC
V1006685	HGC
V1383824	LGC
V1413366	HGC
V1051151	HGC
V1213423	HGC
V1150071	LGC
V1301614	LGC
V1143164	HGC
V1427184	HGC
V1119368	HGC
V1075934	HGC
V1394803	HGC
V1345089	HGC
V1379164	HGC
V1301588	LGC
V1553829	HGC
V1339744	HGC
V1386205	HGC
V1376603	HGC
V1554160	HGC
V1509727	HGC
V1291976	HGC
V1882850	LGC
V1156119	HGC
V1219777	HGC
V1459473	HGC
V1167457	HGC
V1234581	HGC
V1099084	HGC
V1121567	HGC
V1489453	HGC
V1574627	HGC
V1088148	HGC
V1195163	HGC
V1302190	LGC
V1352387	HGC
V1620747	HGC
V1724150	HGC
V1370867	HGC
V1554270	HGC
V1481470	LGC
V1162320	LGC
V1220400	HGC
V1547357	LGC
V1221300	HGC
V1882317	LGC
V1301559	LGC
V1445315	LGC
V1348688	HGC
V1302071	LGC
V1347762	HGC
V1397185	HGC
V1197131	HGC
V1048671	HGC
V1441535	HGC
V1410997	HGC
V1088250	HGC
V1425603	HGC
V1384477	LGC
V1468004	HGC
V1414131	HGC
V1237788	HGC
V1302192	LGC
V1617361	HGC
V1088392	HGC
V1179459	HGC
V1367476	HGC
V1885217	LGC
V1176242	HGC
V1549014	HGC
V1088876	HGC
V1364647	HGC
V1334743	HGC
V1549140	HGC
V1465394	HGC
V1155988	HGC
V1705099	HGC
V1819564	HGC
V1885610	LGC
V1368840	HGC
V1482902	HGC
V1384043	LGC
V1175483	HGC
V1841742	HGC
V1167777	HGC
V1448347	HGC
V1330185	HGC
V1368280	HGC
V1410710	HGC
V1329936	HGC
V1392011	HGC
V1464963	HGC
V1368171	HGC
V1038493	HGC
V1064179	HGC
V1357367	HGC
V1597529	HGC
V1301377	LGC
V1154364	HGC
V1136848	LGC
V1221247	HGC
V1467466	HGC
V1301462	LGC
V1464952	HGC
V1213560	HGC
V1614739	HGC
V1201948	HGC
V1383877	LGC
V1364793	HGC
V1169695	HGC
V1880277	LGC
V1598828	LGC
V1238693	HGC
V1226871	HGC
V1340020	HGC
V1496169	HGC
V1367704	HGC
V1498789	HGC
V1298287	LGC
V1291853	HGC
V1329254	HGC
V1037335	HGC
V1237882	HGC
V1704851	HGC
V1169343	HGC
V1347790	HGC
V1395236	HGC
V1221458	HGC
V1301798	LGC
V1108195	HGC
V1266020	HGC
V1466477	HGC
V1885649	LGC
V1384358	LGC
V1517394	HGC
V1086898	HGC
V1149527	LGC
V1334790	HGC
V1404047	HGC
V1884601	LGC
V1912524	HGC
V1219134	HGC
V1048100	HGC
V1141483	HGC
V1032084	HGC
V1048803	HGC
V1392446	HGC
V1134967	HGC
V1379987	HGC
V1445441	LGC
V1619741	HGC
V1204104	HGC
V1381511	HGC
V1074009	HGC
V1107529	HGC
V1704867	HGC
V1302299	LGC
V1436825	HGC
V1214488	HGC
V1383974	LGC
V1596972	HGC
V1393333	HGC
V1156016	HGC
V1882984	LGC
V1437466	HGC
