gene	geneCountCategory
V1177462	HGC
V1728013	HGC
V1295229	HGC
V1422497	HGC
V1414120	HGC
V1437770	HGC
V1337358	LGC
V1265029	HGC
V1037187	HGC
V1465337	HGC
V1368901	HGC
V1392011	HGC
V1145030	HGC
V1366835	HGC
V1267672	HGC
V1137315	LGC
V1037868	HGC
V1085154	HGC
V1040344	HGC
V1391939	HGC
V1181936	HGC
V1834818	HGC
V1051284	HGC
V1484064	LGC
V1041514	HGC
V1313683	HGC
V1705120	HGC
V1020434	HGC
V1037443	HGC
V1302490	LGC
V1723300	HGC
V1367838	HGC
V1019613	HGC
V1375699	HGC
V1899904	HGC
V1510112	HGC
V1239646	HGC
V1036735	HGC
V1038020	HGC
V1013250	HGC
V1367285	HGC
V1339799	HGC
V1530204	HGC
V1190405	HGC
V1103115	HGC
V1724620	HGC
V1040548	HGC
V1481110	LGC
V1013092	HGC
V1383877	LGC
V1388913	HGC
V1554521	HGC
V1031976	HGC
V1049010	HGC
V1139748	HGC
V1294981	HGC
V1040546	HGC
V1176644	HGC
V1367869	HGC
V1899941	HGC
V1409950	HGC
V1268456	HGC
V1109044	HGC
V1203913	HGC
V1265568	HGC
V1137504	LGC
V1276525	HGC
V1350767	HGC
V1723814	HGC
V1158040	HGC
V1108186	HGC
V1301640	LGC
V1103096	HGC
V1830868	HGC
V1049012	HGC
V1088148	HGC
V1105335	HGC
V1170692	HGC
V1143164	HGC
V1522570	HGC
V1354174	HGC
V1362379	HGC
V1328545	HGC
V1045063	HGC
V1036206	HGC
V1049011	HGC
V1525087	HGC
V1267323	HGC
V1364166	HGC
V1526826	HGC
V1042832	HGC
V1404950	HGC
V1141190	HGC
V1389977	LGC
V1239238	HGC
V1317705	HGC
V1369096	HGC
V1049051	HGC
V1404307	HGC
V1140854	HGC
V1430318	HGC
V1486693	HGC
V1464526	HGC
V1345614	HGC
V1291853	HGC
V1032287	HGC
V1806823	HGC
V1017823	HGC
V1322633	HGC
V1302865	LGC
V1384044	LGC
V1411137	HGC
V1567958	HGC
V1012818	HGC
V1514797	HGC
V1363891	HGC
V1006141	HGC
V1041240	HGC
V1267603	HGC
V1050902	HGC
V1238013	HGC
V1498898	HGC
V1830786	HGC
V1445191	HGC
V1110058	HGC
V1013090	HGC
V1516610	HGC
V1182165	HGC
V1442734	HGC
V1528392	HGC
V1159100	HGC
V1383821	LGC
V1363746	HGC
V1053544	HGC
V1423318	LGC
V1190614	HGC
V1140160	HGC
V1037492	HGC
V1017600	HGC
V1381698	HGC
V1482530	HGC
V1429095	HGC
V1819314	HGC
V1302192	LGC
V1157274	HGC
V1036489	HGC
V1375599	HGC
V1052640	HGC
V1013881	HGC
V1122823	HGC
V1551426	HGC
V1579123	HGC
V1053431	HGC
V1103660	HGC
V1442437	HGC
V1464735	HGC
V1049217	HGC
V1053429	HGC
V1175702	HGC
V1181333	HGC
V1883664	HGC
V1106704	HGC
V1278118	HGC
V1035998	HGC
V1444593	HGC
V1275267	HGC
V1363130	HGC
V1507296	HGC
V1514705	HGC
V1173676	HGC
V1039877	HGC
V1103535	HGC
V1313175	HGC
V1400633	HGC
V1036641	HGC
V1273764	HGC
V1486060	HGC
V1151846	HGC
V1016291	HGC
V1357039	HGC
V1301872	HGC
V1017035	HGC
V1383824	LGC
V1445441	LGC
V1482555	HGC
V1201618	HGC
V1022240	LGC
V1383926	LGC
V1301690	LGC
V1427948	HGC
V1333564	HGC
V1384369	LGC
V1398523	HGC
V1072929	HGC
V1385524	HGC
V1126753	HGC
V1524496	HGC
V1010393	HGC
V1410415	HGC
V1140976	HGC
V1392446	HGC
V1171816	HGC
V1501153	HGC
V1620794	HGC
V1035966	HGC
V1704843	HGC
V1139749	HGC
V1806870	HGC
V1482476	HGC
