gene	geneCountCategory
V1615108	LGC
V1885559	LGC
V1886719	LGC
V1339799	HGC
V1491685	HGC
V1195882	HGC
V1620445	HGC
V1500383	HGC
V1607555	HGC
V1392216	HGC
V1852109	HGC
V1449303	HGC
V1552804	LGC
V1886517	LGC
V1880135	LGC
V1093074	HGC
V1209719	HGC
V1381099	HGC
V1552772	LGC
V1886547	LGC
V1886416	LGC
V1144313	LGC
V1430882	HGC
V1886513	LGC
V1889488	LGC
V1580955	LGC
V1136382	LGC
V1143984	LGC
V1059001	HGC
V1144304	LGC
V1886965	LGC
V1392006	HGC
V1392169	HGC
V1553208	LGC
V1593025	LGC
V1363976	HGC
V1339711	HGC
V1075411	HGC
V1580921	LGC
V1144133	LGC
V1430708	HGC
V1886712	LGC
V1340164	HGC
V1101641	LGC
V1886598	LGC
V1465413	HGC
V1481470	LGC
V1852142	HGC
V1880839	LGC
V1430573	HGC
V1614739	HGC
V1340884	HGC
V1043585	HGC
V1237371	HGC
V1594051	HGC
V1364188	HGC
V1340377	HGC
V1882887	LGC
V1552713	LGC
V1219609	HGC
V1879897	LGC
V1879918	LGC
V1078022	HGC
V1886699	LGC
V1144329	LGC
V1033375	LGC
V1060343	HGC
V1423938	HGC
V1159530	HGC
V1150071	LGC
V1436037	HGC
V1888250	LGC
V1499093	HGC
V1519450	HGC
V1886629	LGC
V1392944	HGC
V1608313	HGC
V1392504	HGC
V1432307	HGC
V1297375	LGC
V1882850	LGC
V1880997	LGC
V1339870	HGC
V1340709	HGC
V1886538	LGC
V1293700	HGC
V1481366	LGC
V1886422	LGC
V1043994	HGC
V1879985	LGC
V1886721	LGC
V1203277	HGC
V1884739	LGC
V1886652	LGC
V1339962	HGC
V1297356	LGC
V1886466	LGC
V1223012	HGC
V1389384	LGC
V1886957	LGC
V1033877	HGC
V1879857	LGC
V1581223	LGC
V1886702	LGC
V1886512	LGC
V1203845	HGC
V1580860	LGC
V1886507	LGC
V1238011	HGC
V1227353	HGC
V1518341	HGC
V1883385	LGC
V1886446	LGC
V1042632	HGC
V1340013	HGC
V1886579	LGC
V1885217	LGC
V1164826	LGC
V1469520	LGC
V1574099	LGC
V1886966	LGC
V1392051	HGC
V1575814	HGC
V1366482	LGC
V1491718	HGC
V1448294	HGC
V1033819	HGC
V1886116	LGC
V1886616	LGC
V1581637	LGC
V1469285	LGC
V1143837	LGC
V1295278	HGC
V1883280	LGC
V1880664	LGC
V1156119	HGC
V1423312	LGC
V1521364	HGC
V1886647	LGC
V1608734	LGC
V1464388	HGC
V1890947	LGC
V1204246	LGC
V1420620	LGC
V1886558	LGC
V1879847	LGC
V1043313	HGC
V1383592	HGC
V1886405	LGC
V1432440	HGC
V1576522	HGC
V1198404	HGC
V1469298	LGC
V1569000	HGC
V1110173	HGC
V1355689	HGC
V1033302	HGC
V1076018	HGC
V1095734	HGC
V1226871	HGC
V1618374	HGC
V1890948	LGC
V1885752	LGC
V1340000	HGC
V1886605	LGC
V1885707	LGC
V1326948	HGC
V1592800	LGC
V1886400	LGC
V1886485	LGC
V1520185	HGC
V1044644	HGC
V1886413	LGC
V1886614	LGC
V1886872	LGC
V1195980	HGC
V1257307	HGC
V1414375	HGC
V1575304	HGC
V1885708	LGC
V1046752	LGC
V1431657	HGC
V1886500	LGC
V1886389	LGC
V1364363	HGC
V1382759	HGC
V1197333	HGC
V1879868	LGC
V1562543	HGC
V1574967	HGC
V1852051	HGC
V1046120	HGC
V1886477	LGC
V1062031	HGC
V1595331	HGC
V1886679	LGC
V1160507	HGC
V1594751	HGC
V1886635	LGC
V1886674	LGC
V1155989	HGC
V1498827	HGC
V1077866	HGC
V1177462	HGC
V1746777	HGC
V1886386	LGC
V1886613	LGC
V1886498	LGC
V1044037	HGC
V1498665	HGC
V1547357	LGC
V1389769	LGC
V1200639	HGC
V1211172	HGC
V1464522	HGC
V1886438	LGC
V1295801	HGC
V1356684	HGC
V1886035	LGC
V1448362	HGC
V1883290	LGC
V1886654	LGC
V1364575	HGC
V1389506	LGC
V1398674	HGC
V1886639	LGC
V1158598	HGC
V1173516	HGC
V1339995	HGC
V1886553	LGC
V1339886	HGC
V1574805	HGC
V1886618	LGC
V1469287	LGC
V1581644	LGC
V1609073	LGC
V1886522	LGC
V1196381	HGC
V1361326	HGC
V1879950	LGC
V1469297	LGC
V1879848	LGC
V1430689	HGC
V1046755	LGC
V1221239	HGC
V1469318	LGC
V1879901	LGC
V1149241	LGC
V1399511	LGC
V1500069	HGC
V1136929	LGC
V1327041	HGC
V1886412	LGC
V1152314	HGC
V1389989	LGC
V1092303	HGC
V1340235	HGC
V1430517	HGC
V1481472	LGC
V1886521	LGC
V1339706	HGC
V1552738	LGC
V1608857	LGC
V1886482	LGC
V1886632	LGC
V1886663	LGC
V1380652	HGC
V1886506	LGC
V1888234	LGC
V1469390	LGC
V1142419	HGC
V1158726	HGC
V1340020	HGC
V1463315	LGC
V1033571	LGC
