gene	geneCountCategory
V1728013	HGC
V1177462	HGC
V1574482	HGC
V1362482	HGC
V1460939	HGC
V1337358	LGC
V1436641	HGC
V1728061	HGC
V1322633	HGC
V1486976	HGC
V1724279	HGC
V1110017	HGC
V1234581	HGC
V1171816	HGC
V1574627	HGC
V1121567	HGC
V1154539	HGC
V1345614	HGC
V1431452	HGC
V1185257	HGC
V1267525	HGC
V1436832	HGC
V1031988	HGC
V1436794	HGC
V1203949	HGC
V1032135	HGC
V1124483	HGC
V1324900	HGC
V1389977	LGC
V1614891	HGC
V1085154	HGC
V1518214	HGC
V1141150	HGC
V1368901	HGC
V1413731	HGC
V1887247	HGC
V1482933	HGC
V1031976	HGC
V1723588	HGC
V1020434	HGC
V1295229	HGC
V1366835	HGC
V1436336	HGC
V1157276	HGC
V1391890	HGC
V1267660	HGC
V1371483	HGC
V1081160	HGC
V1384044	LGC
V1032287	HGC
V1834858	LGC
V1031961	HGC
V1437609	HGC
V1140341	HGC
V1032053	HGC
V1032456	HGC
V1032873	HGC
V1177407	HGC
V1466719	HGC
V1411137	HGC
V1367803	HGC
V1562508	HGC
V1032134	HGC
V1139685	HGC
V1032070	HGC
V1397025	HGC
V1139748	HGC
V1516269	HGC
V1141223	HGC
V1168882	HGC
V1728018	HGC
V1267672	HGC
V1116704	HGC
V1036913	HGC
V1019613	HGC
V1167012	HGC
V1139904	HGC
V1141483	HGC
V1025576	HGC
V1089769	HGC
V1138869	HGC
V1088373	HGC
V1032110	HGC
V1139530	HGC
V1392446	HGC
V1108186	HGC
V1578484	HGC
V1301640	LGC
V1036735	HGC
V1620794	HGC
V1036641	HGC
V1436520	HGC
V1267389	HGC
V1032059	HGC
V1032271	HGC
V1585173	HGC
V1394803	HGC
V1484064	LGC
V1027304	HGC
V1138974	HGC
V1603151	HGC
V1105455	HGC
V1176644	HGC
V1232230	HGC
V1032074	HGC
V1371907	HGC
V1032054	HGC
V1834818	HGC
V1728071	HGC
V1576360	HGC
V1032183	HGC
V1899904	HGC
V1301690	LGC
V1192184	HGC
V1556871	HGC
V1426177	HGC
V1553383	LGC
V1032109	HGC
V1899842	HGC
V1363242	HGC
V1323267	HGC
V1464524	HGC
V1105456	HGC
V1298718	LGC
V1139410	HGC
V1463861	HGC
V1568540	HGC
V1382048	HGC
V1032112	HGC
V1514797	HGC
V1396833	HGC
V1141358	HGC
V1267291	HGC
V1194441	HGC
V1037254	HGC
V1367838	HGC
V1411952	HGC
V1192293	HGC
V1541920	HGC
V1576923	HGC
V1141777	HGC
V1724150	HGC
V1017823	HGC
V1075934	HGC
V1088148	HGC
V1137315	LGC
V1616985	HGC
V1141745	HGC
V1313175	HGC
V1442734	HGC
V1139686	HGC
V1367285	HGC
V1139605	HGC
V1032050	HGC
V1107292	HGC
V1549479	HGC
V1368954	HGC
V1283274	HGC
V1032252	HGC
V1111146	HGC
V1328357	HGC
V1296428	HGC
V1425724	HGC
V1018199	HGC
V1034179	LGC
V1564539	HGC
V1075368	HGC
V1367869	HGC
V1012234	HGC
V1016291	HGC
V1464273	HGC
V1532476	HGC
V1013250	HGC
V1400744	HGC
V1830868	HGC
V1344678	HGC
V1565608	HGC
V1141058	HGC
V1394329	HGC
V1105454	HGC
V1137501	LGC
V1111563	HGC
V1396908	HGC
V1518756	HGC
V1562682	HGC
V1564489	HGC
V1155577	HGC
V1313683	HGC
V1024128	HGC
V1033489	HGC
V1032262	HGC
V1724847	HGC
V1054082	HGC
V1167489	HGC
V1422497	HGC
V1140976	HGC
V1167586	HGC
V1295501	HGC
V1443214	HGC
V1033540	HGC
V1203326	HGC
V1110345	HGC
V1042832	HGC
V1032065	HGC
V1616989	HGC
V1155973	HGC
V1723531	HGC
V1442437	HGC
V1036001	HGC
V1032365	HGC
V1159100	HGC
V1171147	HGC
V1140260	HGC
V1139749	HGC
V1203913	HGC
V1111066	HGC
V1465337	HGC
V1139821	HGC
V1238100	HGC
V1031980	HGC
V1167441	HGC
V1614055	HGC
V1323780	HGC
V1267333	HGC
V1037335	HGC
V1345089	HGC
V1039802	HGC
V1115061	HGC
V1337412	LGC
V1071435	HGC
V1570651	HGC
V1109151	HGC
V1036235	HGC
V1437445	HGC
V1723595	HGC
V1409950	HGC
V1032132	HGC
V1139867	HGC
V1356737	HGC
V1368040	HGC
V1298287	LGC
V1170769	HGC
V1032062	HGC
V1295823	HGC
V1006125	HGC
V1394807	HGC
V1138745	HGC
V1499487	HGC
V1010393	HGC
V1032081	HGC
V1394393	HGC
V1055510	HGC
V1139691	HGC
V1380687	HGC
V1723299	HGC
V1267369	HGC
V1197651	HGC
V1443793	HGC
V1516610	HGC
V1563205	HGC
V1032071	HGC
V1031998	HGC
V1348290	HGC
V1381786	HGC
V1021908	HGC
V1381097	HGC
V1108447	HGC
V1315998	HGC
V1496913	HGC
V1383833	LGC
V1376603	HGC
V1445350	LGC
V1140477	HGC
V1530479	HGC
V1289903	LGC
V1414120	HGC
V1395264	HGC
V1354657	HGC
V1899941	HGC
V1482530	HGC
V1619477	HGC
V1045007	HGC
V1499129	HGC
V1577887	HGC
V1112926	HGC
V1881293	HGC
V1311516	HGC
V1409216	HGC
V1098367	HGC
V1032161	HGC
V1110922	HGC
V1115100	HGC
V1383877	LGC
V1466149	HGC
V1464369	HGC
V1166828	HGC
V1364256	HGC
V1482470	HGC
V1049217	HGC
V1364267	HGC
V1043514	HGC
V1232735	HGC
V1010320	HGC
V1056963	HGC
V1233424	HGC
V1032119	HGC
V1013092	HGC
