gene	geneCountCategory
V1013092	HGC
V1265029	HGC
V1414120	HGC
V1422497	HGC
V1013090	HGC
V1728013	HGC
V1322633	HGC
V1007060	HGC
V1154487	HGC
V1367500	HGC
V1047883	HGC
V1375517	HGC
V1074835	HGC
V1574482	HGC
V1007084	HGC
V1358498	HGC
V1357096	HGC
V1431274	HGC
V1382261	HGC
V1157905	HGC
V1196255	HGC
V1011086	HGC
V1070026	HGC
V1181936	HGC
V1103115	HGC
V1007076	HGC
V1013966	HGC
V1070848	HGC
V1513559	LGC
V1181275	HGC
V1145959	HGC
V1042097	HGC
V1012671	HGC
V1010067	HGC
V1594875	HGC
V1197084	HGC
V1052940	HGC
V1102518	HGC
V1011088	HGC
V1358470	HGC
V1368199	HGC
V1197020	HGC
V1014360	HGC
V1181013	HGC
V1559772	HGC
V1010069	HGC
V1018451	HGC
V1040344	HGC
V1349964	HGC
V1146501	HGC
V1330982	HGC
V1011471	HGC
V1402492	HGC
V1015220	HGC
V1233560	HGC
V1146440	HGC
V1140854	HGC
V1102799	HGC
V1585494	HGC
V1013091	HGC
V1011651	HGC
V1103096	HGC
V1192184	HGC
V1103535	HGC
V1168235	HGC
V1516671	HGC
V1375650	HGC
V1010263	HGC
V1594514	HGC
V1202362	HGC
V1014358	HGC
V1011783	HGC
V1409952	HGC
V1585624	HGC
V1235729	HGC
V1105335	HGC
V1013130	HGC
V1017113	HGC
V1467629	HGC
V1174605	HGC
V1464958	HGC
V1012672	HGC
V1012038	HGC
V1506181	HGC
V1357591	HGC
V1377757	HGC
V1012677	HGC
V1407012	HGC
V1177462	HGC
V1523254	HGC
V1010068	HGC
V1529059	HGC
V1047979	HGC
V1588398	HGC
V1015219	HGC
V1013969	HGC
V1012032	HGC
V1014991	HGC
V1071524	HGC
V1171494	HGC
V1018031	HGC
V1013009	HGC
V1017115	HGC
V1465010	HGC
V1167012	HGC
V1048488	HGC
V1139748	HGC
V1013123	HGC
V1105020	HGC
V1042435	HGC
V1045063	HGC
V1436641	HGC
V1014079	HGC
V1043880	HGC
