gene	geneCountCategory
V1886005	LGC
V1884825	LGC
V1552800	LGC
V1339799	HGC
V1884575	LGC
V1883385	LGC
V1886313	LGC
V1580955	LGC
V1883121	LGC
V1552772	LGC
V1880007	LGC
V1034179	LGC
V1882317	LGC
V1033375	LGC
V1828860	LGC
V1886314	LGC
V1552804	LGC
V1883305	LGC
V1891261	LGC
V1886198	LGC
V1882237	LGC
V1884638	LGC
V1202532	HGC
V1886719	LGC
V1032822	LGC
V1101490	LGC
V1033302	HGC
V1884563	LGC
V1424786	HGC
V1033614	LGC
V1883370	LGC
V1392216	HGC
V1047301	LGC
V1755541	LGC
V1338859	LGC
V1389855	LGC
V1872749	LGC
V1882160	LGC
V1886311	LGC
V1882220	LGC
V1884616	LGC
V1891247	LGC
V1389104	LGC
V1884583	LGC
V1033691	HGC
V1882253	LGC
V1884621	LGC
V1034382	LGC
V1552798	LGC
V1883164	LGC
V1886316	LGC
V1886289	LGC
V1884526	LGC
V1884647	LGC
V1886235	LGC
V1882361	LGC
V1162954	LGC
V1594051	HGC
V1886358	LGC
V1684134	LGC
V1887199	LGC
V1882328	LGC
V1882316	LGC
V1886310	LGC
V1336009	LGC
V1882372	LGC
V1884560	LGC
V1882359	LGC
V1886416	LGC
V1891253	LGC
V1884634	LGC
V1799411	HGC
V1500383	HGC
V1886315	LGC
V1879922	LGC
V1883213	LGC
V1880900	LGC
V1882315	LGC
V1204467	LGC
V1884597	LGC
V1886517	LGC
V1195882	HGC
V1163593	LGC
V1162941	LGC
V1519450	HGC
V1883355	LGC
V1884518	LGC
V1884522	LGC
V1237153	HGC
V1580921	LGC
V1884310	LGC
V1880912	LGC
V1883153	LGC
V1883115	LGC
V1047214	LGC
V1093074	HGC
V1886055	LGC
V1204432	LGC
V1492831	HGC
V1884529	LGC
V1503149	LGC
V1499093	HGC
V1389024	LGC
V1884601	LGC
V1143984	LGC
V1884636	LGC
V1884865	LGC
V1884626	LGC
V1880094	LGC
V1163706	LGC
V1890844	LGC
V1884241	LGC
V1882325	LGC
V1034282	LGC
V1891105	LGC
V1552713	LGC
V1883107	LGC
V1388945	LGC
V1884494	LGC
V1886558	LGC
V1884631	LGC
V1882956	LGC
V1143512	LGC
V1608732	LGC
V1891298	LGC
V1891162	LGC
V1883050	LGC
V1883366	LGC
V1884648	LGC
V1163740	LGC
V1886216	LGC
V1608734	LGC
V1891199	LGC
V1885122	LGC
V1150763	LGC
V1423860	HGC
V1162999	LGC
V1047411	LGC
V1149291	LGC
V1398941	LGC
V1497925	HGC
V1891193	LGC
V1580703	LGC
V1882174	LGC
V1423402	HGC
V1047378	LGC
V1882181	LGC
V1340164	HGC
V1221890	HGC
V1059001	HGC
V1144304	LGC
V1886063	LGC
V1882239	LGC
V1884284	LGC
V1889488	LGC
V1886180	LGC
V1552815	LGC
V1883312	LGC
V1887157	LGC
V1034274	LGC
V1204448	LGC
V1886203	LGC
V1887156	LGC
V1891344	LGC
V1239144	HGC
V1420590	LGC
V1047077	LGC
V1204401	LGC
V1366239	LGC
V1882343	LGC
V1483410	HGC
V1884803	LGC
V1886712	LGC
V1886513	LGC
V1883158	LGC
V1887154	LGC
V1001513	LGC
V1381099	HGC
V1879977	LGC
V1884534	LGC
V1828805	LGC
V1110016	HGC
V1163750	LGC
V1547375	LGC
V1886210	LGC
V1886466	LGC
V1886124	LGC
V1882064	LGC
V1078022	HGC
V1297356	LGC
V1886332	LGC
V1150389	LGC
V1882300	LGC
V1297375	LGC
V1883149	LGC
V1060343	HGC
V1336041	LGC
V1340884	HGC
V1034269	LGC
V1883165	LGC
V1491685	HGC
V1339711	HGC
V1886183	LGC
V1808209	HGC
V1886549	LGC
V1392006	HGC
V1213496	HGC
V1144133	LGC
V1363976	HGC
V1608313	HGC
V1202615	HGC
V1149066	LGC
V1581223	LGC
V1883193	LGC
V1552930	LGC
V1755515	LGC
V1882378	LGC
V1883203	LGC
V1884291	LGC
V1886224	LGC
V1075411	HGC
V1163027	LGC
V1430573	HGC
V1887330	LGC
V1684101	LGC
V1879976	LGC
V1884535	LGC
V1163779	LGC
V1884487	LGC
V1884579	LGC
V1202852	HGC
V1204473	LGC
V1149253	LGC
V1202803	HGC
V1884806	LGC
V1884561	LGC
V1608681	LGC
V1882329	LGC
V1883116	LGC
V1879897	LGC
V1213966	HGC
V1043994	HGC
V1891073	LGC
V1883323	LGC
V1891160	LGC
V1886965	LGC
V1891255	LGC
V1884609	LGC
V1364188	HGC
V1552829	LGC
V1828754	LGC
V1891200	LGC
V1164826	LGC
V1424924	HGC
V1884624	LGC
V1886538	LGC
V1891192	LGC
V1150388	LGC
V1339870	HGC
V1886083	LGC
V1880919	LGC
V1886021	LGC
V1383695	HGC
V1225501	HGC
V1204418	LGC
V1615920	LGC
V1096225	HGC
V1392051	HGC
V1034228	LGC
V1684176	LGC
V1884240	LGC
V1886139	LGC
V1882886	LGC
V1499765	HGC
V1887155	LGC
V1203277	HGC
V1609309	LGC
V1101641	LGC
V1879918	LGC
V1880067	LGC
V1884510	LGC
V1150377	LGC
V1886229	LGC
V1203120	HGC
V1884595	LGC
V1446913	LGC
V1884675	LGC
V1886291	LGC
V1882381	LGC
V1886288	LGC
V1388966	LGC
V1431066	HGC
V1388961	LGC
V1883392	LGC
V1884294	LGC
V1886373	LGC
V1163177	LGC
V1336042	LGC
V1886347	LGC
V1164185	LGC
V1483459	HGC
