gene	geneCountCategory
V1177462	HGC
V1247424	HGC
V1074313	HGC
V1066910	HGC
V1393635	HGC
V1421438	HGC
V1200593	HGC
V1235967	HGC
V1728013	HGC
V1067558	HGC
V1066144	HGC
V1065433	HGC
V1436641	HGC
V1386862	HGC
V1067937	HGC
V1065584	HGC
V1067114	HGC
V1066640	HGC
V1050687	HGC
V1584490	HGC
V1065539	HGC
V1617034	HGC
V1322633	HGC
V1614891	HGC
V1013092	HGC
V1834858	LGC
V1088211	HGC
V1192184	HGC
V1392011	HGC
V1067559	HGC
V1337358	LGC
V1185703	HGC
V1068297	HGC
V1013250	HGC
V1386949	HGC
V1065506	HGC
V1557734	HGC
V1357153	HGC
V1559610	HGC
V1065536	HGC
V1067115	HGC
V1067562	HGC
V1066925	HGC
V1066648	HGC
V1067955	HGC
V1294607	HGC
V1066664	HGC
V1379917	HGC
V1273194	HGC
V1067450	HGC
V1066645	HGC
V1373610	HGC
V1582926	HGC
V1271226	HGC
V1560688	HGC
V1190192	HGC
V1065446	HGC
V1065494	HGC
V1067441	HGC
V1341867	HGC
V1068288	HGC
V1065438	HGC
V1066655	HGC
V1069093	HGC
V1067043	HGC
V1154539	HGC
V1436794	HGC
V1013090	HGC
V1065581	HGC
V1065580	HGC
V1363555	HGC
V1010072	HGC
V1463976	HGC
V1237635	HGC
V1373615	HGC
V1067099	HGC
V1374205	HGC
V1190145	HGC
V1066649	HGC
V1295229	HGC
V1067554	HGC
V1190195	HGC
V1229971	HGC
V1594831	HGC
V1138887	HGC
V1235913	HGC
V1411137	HGC
V1553939	HGC
V1050217	HGC
V1067579	HGC
V1240371	HGC
V1420994	HGC
V1066613	HGC
V1068470	HGC
V1065938	HGC
V1012356	HGC
V1066642	HGC
V1190158	HGC
V1194952	HGC
V1067945	HGC
V1067088	HGC
V1201877	HGC
V1067571	HGC
V1373607	HGC
V1065454	HGC
V1368901	HGC
V1065923	HGC
V1203298	HGC
V1067070	HGC
V1067442	HGC
V1554493	HGC
V1190266	HGC
V1008929	HGC
V1066917	HGC
V1067905	HGC
V1411952	HGC
V1185257	HGC
V1254663	HGC
V1070409	HGC
V1375370	HGC
V1066936	HGC
V1047883	HGC
V1067071	HGC
V1065558	HGC
V1067443	HGC
V1229972	HGC
V1139691	HGC
V1394807	HGC
V1295411	HGC
V1067111	HGC
V1065335	HGC
V1065484	HGC
V1290770	HGC
V1065317	HGC
V1065552	HGC
V1067581	HGC
V1111563	HGC
V1373715	HGC
V1091173	HGC
V1066656	HGC
V1065916	HGC
V1190262	HGC
V1011843	HGC
V1051876	HGC
V1066643	HGC
V1166828	HGC
V1065511	HGC
V1066663	HGC
V1051831	HGC
V1463764	HGC
V1069966	HGC
V1139685	HGC
V1065542	HGC
V1366835	HGC
V1067915	HGC
V1139904	HGC
V1037868	HGC
V1068964	HGC
V1065457	HGC
V1068294	HGC
V1065515	HGC
V1065456	HGC
V1553877	HGC
V1065349	HGC
V1065576	HGC
V1382437	HGC
V1065504	HGC
V1066175	HGC
V1345614	HGC
V1616703	HGC
V1068298	HGC
V1440257	HGC
V1268218	HGC
V1200741	HGC
V1007084	HGC
V1344990	HGC
V1576095	HGC
V1067466	HGC
V1067446	HGC
V1067560	HGC
V1065363	HGC
V1141150	HGC
V1065337	HGC
V1066661	HGC
V1109394	HGC
V1408929	HGC
V1200513	HGC
V1074835	HGC
V1363030	HGC
V1295007	HGC
V1067075	HGC
V1606876	LGC
V1065544	HGC
V1067063	HGC
V1465049	HGC
V1067110	HGC
V1065358	HGC
V1067899	HGC
V1079719	HGC
V1380123	HGC
V1109785	HGC
V1067576	HGC
V1194949	HGC
V1200373	HGC
V1522831	HGC
V1067444	HGC
V1007060	HGC
V1065535	HGC
V1440667	HGC
V1421169	HGC
V1139410	HGC
V1507021	HGC
V1065313	HGC
V1181710	HGC
V1066644	HGC
V1065374	HGC
V1184770	HGC
V1526059	HGC
V1067037	HGC
V1443214	HGC
V1423037	HGC
V1140341	HGC
V1139748	HGC
V1202264	HGC
V1201510	HGC
V1295076	HGC
V1075903	HGC
V1042097	HGC
V1240499	HGC
