gene	geneCountCategory
V1177462	HGC
V1728013	HGC
V1437770	HGC
V1414120	HGC
V1295229	HGC
V1422497	HGC
V1265029	HGC
V1392011	HGC
V1337358	LGC
V1037187	HGC
V1368901	HGC
V1145030	HGC
V1037868	HGC
V1041514	HGC
V1267672	HGC
V1366835	HGC
V1510112	HGC
V1705120	HGC
V1037443	HGC
V1181936	HGC
V1085154	HGC
V1038020	HGC
V1484064	LGC
V1834818	HGC
V1367838	HGC
V1040344	HGC
V1031976	HGC
V1723300	HGC
V1044382	HGC
V1268456	HGC
V1103115	HGC
V1313683	HGC
V1728061	HGC
V1140854	HGC
V1200468	HGC
V1051284	HGC
V1137315	LGC
V1367285	HGC
V1409950	HGC
V1375699	HGC
V1413731	HGC
V1267603	HGC
V1364166	HGC
V1013250	HGC
V1108186	HGC
V1110017	HGC
V1723814	HGC
V1383877	LGC
V1020434	HGC
V1170692	HGC
V1105335	HGC
V1103096	HGC
V1465337	HGC
V1486976	HGC
V1032287	HGC
V1362379	HGC
V1388913	HGC
V1171816	HGC
V1481110	LGC
V1265568	HGC
V1724620	HGC
V1180398	HGC
V1367869	HGC
V1019613	HGC
V1141190	HGC
V1088148	HGC
V1383824	LGC
V1328545	HGC
V1109044	HGC
V1384369	LGC
V1724279	HGC
V1554521	HGC
V1103535	HGC
V1176644	HGC
V1530204	HGC
V1173676	HGC
V1326306	HGC
V1045063	HGC
V1574627	HGC
V1354174	HGC
V1121567	HGC
V1141833	HGC
V1317705	HGC
V1526826	HGC
V1369096	HGC
V1394898	HGC
V1363891	HGC
V1430318	HGC
V1102799	HGC
V1313175	HGC
V1391890	HGC
V1105020	HGC
V1036735	HGC
V1442437	HGC
V1460939	HGC
V1737031	HGC
V1238013	HGC
V1012818	HGC
V1887142	LGC
V1230290	HGC
V1036042	HGC
V1032062	HGC
V1436832	HGC
V1383821	LGC
V1110058	HGC
V1102328	HGC
V1032059	HGC
V1042435	HGC
V1439147	HGC
V1267333	HGC
V1302490	LGC
V1404950	HGC
V1445191	HGC
V1819314	HGC
V1528392	HGC
V1806823	HGC
V1192184	HGC
V1524496	HGC
V1490471	HGC
V1082713	HGC
V1363746	HGC
V1445767	LGC
V1551426	HGC
V1267044	HGC
V1585173	HGC
V1110922	HGC
V1723086	HGC
V1032109	HGC
V1384044	LGC
V1411137	HGC
V1105021	HGC
V1486693	HGC
V1464526	HGC
V1027637	HGC
V1431274	HGC
V1488320	HGC
V1554368	HGC
V1337283	LGC
V1427948	HGC
V1301640	LGC
V1178384	HGC
V1363702	HGC
V1267323	HGC
V1576114	HGC
V1525979	HGC
V1293011	HGC
V1323200	HGC
V1496639	HGC
V1617969	HGC
V1037492	HGC
V1175702	HGC
V1197037	HGC
V1197353	HGC
V1887247	HGC
V1032135	HGC
V1527256	HGC
V1039877	HGC
V1482933	HGC
V1040198	HGC
V1367651	HGC
V1322633	HGC
V1099769	HGC
V1484105	LGC
V1104025	HGC
V1553829	HGC
V1234581	HGC
V1385524	HGC
V1436641	HGC
V1196269	HGC
V1139748	HGC
V1181333	HGC
V1383926	LGC
V1073455	HGC
V1200583	HGC
V1723813	HGC
V1032873	HGC
V1704900	HGC
V1381698	HGC
V1589389	HGC
V1369909	HGC
V1481186	LGC
V1466250	HGC
V1369408	HGC
V1576661	HGC
V1040850	HGC
V1585568	HGC
V1723588	HGC
V1363241	HGC
V1497824	HGC
V1724150	HGC
V1108041	HGC
V1391939	HGC
V1239567	HGC
V1196712	HGC
V1393246	HGC
V1230019	HGC
V1237482	HGC
V1345991	HGC
V1140675	HGC
V1396662	HGC
V1466074	HGC
V1035966	HGC
V1806870	HGC
V1202126	HGC
V1462237	HGC
V1324502	HGC
V1076442	HGC
V1514705	HGC
V1887168	LGC
