gene	geneCountCategory
V1852142	HGC
V1728013	HGC
V1574482	HGC
V1013092	HGC
V1016999	HGC
V1620794	HGC
V1013090	HGC
V1017370	HGC
V1017823	HGC
V1190796	HGC
V1367500	HGC
V1019516	HGC
V1051482	HGC
V1067673	HGC
V1109201	HGC
V1011843	HGC
V1023795	HGC
V1017369	HGC
V1108633	HGC
V1357096	HGC
V1053544	HGC
V1007076	HGC
V1008929	HGC
V1013293	HGC
V1051831	HGC
V1283274	HGC
V1053780	HGC
V1007060	HGC
V1015255	HGC
V1015637	HGC
V1856844	HGC
V1074835	HGC
V1139748	HGC
V1442734	HGC
V1013667	HGC
V1177462	HGC
V1014696	HGC
V1200284	HGC
V1526309	HGC
V1067810	HGC
V1067311	HGC
V1022782	HGC
V1322633	HGC
V1151496	HGC
V1041711	HGC
V1041712	HGC
V1007084	HGC
V1014694	HGC
V1585494	HGC
V1015296	HGC
V1157905	HGC
V1102817	HGC
V1042531	HGC
V1049970	HGC
V1047883	HGC
V1884213	HGC
V1020523	HGC
V1015150	HGC
V1375517	HGC
V1411137	HGC
V1042097	HGC
V1015295	HGC
V1514797	HGC
V1753280	HGC
V1011783	HGC
V1619477	HGC
V1049975	HGC
V1513559	LGC
V1020008	HGC
V1049974	HGC
V1411952	HGC
V1140976	HGC
V1752974	HGC
V1154525	HGC
V1019199	HGC
V1052940	HGC
V1010320	HGC
V1014780	HGC
V1023255	HGC
V1368199	HGC
V1043613	HGC
V1111563	HGC
V1173434	HGC
V1068208	HGC
V1217830	HGC
V1067671	HGC
V1856710	HGC
V1014358	HGC
V1827657	HGC
V1049971	HGC
V1139530	HGC
V1012671	HGC
V1014693	HGC
V1728061	HGC
V1490442	HGC
V1018397	HGC
V1015220	HGC
V1166828	HGC
V1330982	HGC
V1011471	HGC
V1349964	HGC
V1070848	HGC
V1017099	HGC
V1013130	HGC
V1118420	HGC
V1012547	HGC
V1068164	HGC
V1069115	HGC
V1012356	HGC
V1067134	HGC
V1146501	HGC
V1359145	HGC
V1196255	HGC
V1141291	HGC
V1145959	HGC
V1010067	HGC
V1018365	HGC
V1017626	HGC
V1201637	HGC
V1374872	HGC
V1017000	HGC
V1192184	HGC
V1345614	HGC
V1016542	HGC
V1015426	HGC
V1010069	HGC
V1016410	HGC
V1016412	HGC
V1069350	HGC
V1016060	HGC
V1175702	HGC
V1054959	HGC
V1119495	HGC
V1382261	HGC
V1397237	HGC
V1008255	HGC
V1012548	HGC
V1049508	HGC
V1059541	HGC
V1054885	HGC
V1011840	HGC
V1054120	HGC
V1060163	HGC
V1168235	HGC
V1506450	HGC
V1018822	HGC
V1724279	HGC
V1006747	HGC
V1067672	HGC
V1007059	HGC
V1017003	HGC
V1291459	HGC
V1051876	HGC
V1007073	HGC
V1011118	HGC
V1013751	HGC
V1067144	HGC
V1466544	HGC
V1067670	HGC
V1230135	HGC
V1049443	HGC
V1013250	HGC
V1084998	HGC
V1507114	HGC
V1613276	HGC
V1013019	HGC
V1467629	HGC
V1594514	HGC
V1019951	HGC
V1012038	HGC
V1016572	HGC
V1049966	HGC
V1549656	HGC
