gene	geneCountCategory
V1728013	HGC
V1574482	HGC
V1384044	LGC
V1486976	HGC
V1040547	HGC
V1391890	HGC
V1322633	HGC
V1705067	HGC
V1724279	HGC
V1110017	HGC
V1168882	HGC
V1728061	HGC
V1339799	HGC
V1171816	HGC
V1032287	HGC
V1013092	HGC
V1413731	HGC
V1031976	HGC
V1032135	HGC
V1883574	HGC
V1013090	HGC
V1460737	HGC
V1203949	HGC
V1121567	HGC
V1177462	HGC
V1574627	HGC
V1370867	HGC
V1053544	HGC
V1234581	HGC
V1442703	HGC
V1032109	HGC
V1291853	HGC
V1436832	HGC
V1302192	LGC
V1267525	HGC
V1392446	HGC
V1143164	HGC
V1393333	HGC
V1394803	HGC
V1570800	HGC
V1197084	HGC
V1524304	HGC
V1460939	HGC
V1482933	HGC
V1032873	HGC
V1301690	LGC
V1883611	HGC
V1436641	HGC
V1047883	HGC
V1302190	LGC
V1886719	LGC
V1144953	HGC
V1368954	HGC
V1265596	HGC
V1103660	HGC
V1315998	HGC
V1007060	HGC
V1483461	HGC
V1032059	HGC
V1323269	HGC
V1585173	HGC
V1376603	HGC
V1074835	HGC
V1032053	HGC
V1433965	HGC
V1301614	LGC
V1075934	HGC
V1010072	HGC
V1267658	HGC
V1265496	HGC
V1885649	LGC
V1402492	HGC
V1167457	HGC
V1177407	HGC
V1723588	HGC
V1687687	HGC
V1267333	HGC
V1020263	HGC
V1549263	HGC
V1444593	HGC
V1081160	HGC
V1013966	HGC
V1552028	HGC
V1554270	HGC
V1556871	HGC
V1032070	HGC
V1578484	HGC
V1007084	HGC
V1267291	HGC
V1363242	HGC
V1190614	HGC
V1232230	HGC
V1724908	HGC
V1200468	HGC
V1301559	LGC
V1314716	HGC
V1031961	HGC
V1365660	LGC
V1011088	HGC
V1554160	HGC
V1141483	HGC
V1070026	HGC
V1386205	HGC
V1357096	HGC
V1032456	HGC
V1032134	HGC
V1530204	HGC
V1570651	HGC
V1037335	HGC
V1114216	HGC
V1075368	HGC
V1032365	HGC
V1382261	HGC
V1109536	HGC
V1007076	HGC
V1466719	HGC
V1267672	HGC
V1093074	HGC
