gene	geneCountCategory
V1852142	HGC
V1465413	HGC
V1458257	HGC
V1852051	HGC
V1592583	LGC
V1230131	HGC
V1458258	HGC
V1886579	LGC
V1887155	LGC
V1886973	LGC
V1580955	LGC
V1430882	HGC
V1264549	LGC
V1553208	LGC
V1519450	HGC
V1101641	LGC
V1295278	HGC
V1035515	LGC
V1340000	HGC
V1445303	LGC
V1574099	LGC
V1197333	HGC
V1620445	HGC
V1569000	HGC
V1195882	HGC
V1552804	LGC
V1481366	LGC
V1469363	LGC
V1852124	HGC
V1000191	LGC
V1464423	HGC
V1339711	HGC
V1886639	LGC
V1886513	LGC
V1581414	LGC
V1449303	HGC
V1327041	HGC
V1363976	HGC
V1162927	LGC
V1356684	HGC
V1888234	LGC
V1886725	LGC
V1879857	LGC
V1886473	LGC
V1033302	HGC
V1158726	HGC
V1074834	HGC
V1059001	HGC
V1886558	LGC
V1886613	LGC
V1469352	LGC
V1498466	HGC
V1381099	HGC
V1458410	HGC
V1340195	HGC
V1339538	LGC
V1552713	LGC
V1879918	LGC
V1888250	LGC
V1075411	HGC
V1462896	LGC
V1392216	HGC
V1886553	LGC
V1392051	HGC
V1000497	HGC
V1334856	HGC
V1886724	LGC
V1296100	HGC
V1469318	LGC
V1364363	HGC
V1464522	HGC
V1886605	LGC
V1144304	LGC
V1880116	LGC
V1886629	LGC
V1594051	HGC
V1886517	LGC
V1431066	HGC
V1607555	HGC
V1886380	LGC
V1158999	HGC
V1046755	LGC
V1392006	HGC
V1886512	LGC
V1886702	LGC
V1093074	HGC
V1446767	LGC
V1464388	HGC
V1198404	HGC
V1196872	HGC
V1886405	LGC
V1886965	LGC
V1481297	LGC
V1203845	HGC
V1339995	HGC
V1173516	HGC
V1203811	HGC
V1886585	LGC
V1044037	HGC
V1886654	LGC
V1593025	LGC
V1886712	LGC
V1886679	LGC
V1886598	LGC
V1492404	HGC
V1886619	LGC
V1886477	LGC
V1159530	HGC
V1608718	LGC
V1886500	LGC
V1886303	LGC
V1100307	HGC
V1143938	LGC
V1060343	HGC
V1581223	LGC
V1879912	LGC
V1143974	LGC
V1295628	HGC
V1136929	LGC
V1886416	LGC
V1552772	LGC
V1064859	LGC
V1886446	LGC
V1552738	LGC
V1886652	LGC
V1886498	LGC
V1269184	HGC
V1491830	HGC
V1382759	HGC
V1593045	LGC
V1340235	HGC
V1575304	HGC
V1143964	LGC
V1389365	LGC
V1886481	LGC
V1339956	HGC
V1198458	HGC
V1886569	LGC
V1886163	LGC
V1144329	LGC
V1421357	HGC
V1149383	LGC
V1458101	HGC
V1498827	HGC
V1149368	LGC
V1101943	LGC
V1144283	LGC
V1594601	HGC
V1203277	HGC
V1491718	HGC
V1886494	LGC
V1925005	HGC
V1159593	HGC
V1430708	HGC
V1143821	LGC
V1432307	HGC
V1469287	LGC
V1553533	LGC
V1160507	HGC
V1295714	HGC
V1875142	LGC
V1423312	LGC
V1392302	HGC
V1879901	LGC
V1886616	LGC
V1256328	LGC
V1256376	LGC
V1267647	HGC
V1057035	HGC
V1469297	LGC
V1430689	HGC
V1886438	LGC
V1391925	HGC
V1143928	LGC
V1257307	HGC
V1381169	HGC
V1618374	HGC
V1297375	LGC
V1886447	LGC
V1149435	LGC
V1263210	LGC
V1445439	LGC
V1483378	HGC
V1094385	HGC
V1431657	HGC
V1886283	LGC
V1296235	HGC
V1886701	LGC
V1889488	LGC
V1339886	HGC
V1886664	LGC
V1340372	HGC
V1431472	HGC
V1886471	LGC
V1383592	HGC
V1469581	LGC
V1078022	HGC
V1469285	LGC
V1144237	LGC
V1316302	HGC
V1886635	LGC
V1340812	HGC
V1581486	LGC
V1886614	LGC
V1886510	LGC
V1886548	LGC
V1353134	HGC
V1340423	HGC
V1364113	HGC
V1295801	HGC
V1033571	LGC
V1143966	LGC
V1562543	HGC
V1381260	HGC
V1886872	LGC
V1042561	HGC
V1886379	LGC
V1886408	LGC
V1162292	LGC
V1430423	HGC
V1886482	LGC
V1302680	LGC
V1469439	LGC
V1518207	HGC
V1340007	HGC
V1144439	LGC
V1195980	HGC
V1553592	HGC
V1143984	LGC
V1144062	LGC
V1547357	LGC
V1886570	LGC
V1886544	LGC
V1043762	HGC
V1137068	LGC
V1449843	LGC
V1296618	HGC
V1880097	LGC
V1167258	HGC
V1886628	LGC
V1886647	LGC
V1432440	HGC
V1149151	LGC
V1044242	HGC
V1886061	LGC
V1078119	HGC
V1341295	HGC
V1432359	HGC
V1446180	LGC
V1500383	HGC
V1339870	HGC
V1886638	LGC
V1879897	LGC
V1888235	LGC
V1091633	HGC
V1431931	HGC
V1143990	LGC
V1044644	HGC
V1491685	HGC
V1886728	LGC
V1420630	LGC
V1469298	LGC
V1886957	LGC
V1076023	HGC
V1621181	HGC
V1886578	LGC
V1886587	LGC
V1446194	LGC
V1886545	LGC
V1235922	LGC
V1886389	LGC
V1309298	HGC
V1329957	HGC
V1392944	HGC
V1149414	LGC
V1136910	LGC
V1160834	HGC
V1446500	LGC
V1886535	LGC
V1886687	LGC
V1196284	HGC
V1520692	HGC
V1469421	LGC
V1581807	LGC
V1746777	HGC
V1043313	HGC
V1200639	HGC
V1517987	HGC
V1886552	LGC
V1057799	HGC
V1464186	HGC
V1594751	HGC
V1144133	LGC
V1886597	LGC
V1339860	HGC
V1462142	LGC
V1575970	HGC
V1852109	HGC
V1580921	LGC
V1595138	HGC
V1852128	LGC
V1043994	HGC
V1339670	LGC
V1339707	HGC
V1575773	HGC
V1340164	HGC
V1364639	HGC
V1439909	LGC
V1463120	LGC
V1519943	HGC
V1581246	LGC
V1033691	HGC
V1501526	HGC
V1879966	LGC
V1077712	HGC
V1886673	LGC
V1886699	LGC
V1327119	HGC
V1098773	HGC
V1431387	HGC
V1469425	LGC
V1886659	LGC
V1380784	HGC
V1236718	LGC
V1464344	HGC
V1518585	HGC
V1608734	LGC
V1879868	LGC
V1886661	LGC
V1092303	HGC
V1302644	LGC
V1042632	HGC
V1197322	HGC
V1296262	HGC
V1521913	HGC
V1340884	HGC
V1879985	LGC
V1144563	HGC
V1339679	LGC
V1341017	HGC
V1499093	HGC
V1886202	LGC
V1340633	HGC
V1879874	LGC
V1164826	LGC
V1886383	LGC
V1886441	LGC
V1093789	HGC
V1356580	HGC
V1481472	LGC
V1886618	LGC
V1033775	LGC
V1162651	LGC
V1340988	HGC
V1886538	LGC
V1144117	LGC
V1383103	HGC
V1581510	LGC
V1092316	HGC
V1160194	HGC
V1518760	HGC
V1519991	HGC
V1093590	HGC
V1226690	HGC
V1364746	HGC
V1382325	HGC
V1886572	LGC
V1144086	LGC
V1340518	HGC
V1044111	HGC
V1574805	HGC
V1879947	LGC
V1149363	LGC
