gene	geneCountCategory
V1339799	HGC
V1886719	LGC
V1423318	LGC
V1195882	HGC
V1852142	HGC
V1519450	HGC
V1093074	HGC
V1886558	LGC
V1491685	HGC
V1392006	HGC
V1886517	LGC
V1144133	LGC
V1392169	HGC
V1889488	LGC
V1552772	LGC
V1144304	LGC
V1143984	LGC
V1886416	LGC
V1430573	HGC
V1059001	HGC
V1852124	HGC
V1879918	LGC
V1430882	HGC
V1581223	LGC
V1481366	LGC
V1852028	HGC
V1852109	HGC
V1363976	HGC
V1574099	LGC
V1075411	HGC
V1339782	HGC
V1339711	HGC
V1886538	LGC
V1339707	HGC
V1886580	LGC
V1392051	HGC
V1886598	LGC
V1886965	LGC
V1879897	LGC
V1886513	LGC
V1043994	HGC
V1340709	HGC
V1043585	HGC
V1383592	HGC
V1581807	LGC
V1392216	HGC
V1297375	LGC
V1552804	LGC
V1340164	HGC
V1886712	LGC
V1297356	LGC
V1381099	HGC
V1518341	HGC
V1340884	HGC
V1500383	HGC
V1389384	LGC
V1879847	LGC
V1392504	HGC
V1144313	LGC
V1296235	HGC
V1886400	LGC
V1431657	HGC
V1431066	HGC
V1144329	LGC
V1327231	HGC
V1886605	LGC
V1423312	LGC
V1469298	LGC
V1339861	HGC
V1608313	HGC
V1879985	LGC
V1158598	HGC
V1364188	HGC
V1060343	HGC
V1469285	LGC
V1336800	LGC
V1592800	LGC
V1437020	HGC
V1552713	LGC
V1886466	LGC
V1269184	HGC
V1888250	LGC
V1436037	HGC
V1883280	LGC
V1382156	HGC
V1879848	LGC
V1580955	LGC
V1886614	LGC
V1580921	LGC
V1608857	LGC
V1886618	LGC
V1886966	LGC
V1520185	HGC
V1389989	LGC
V1339962	HGC
V1593025	LGC
V1886409	LGC
V1430708	HGC
V1879868	LGC
V1340377	HGC
V1886202	LGC
V1886635	LGC
V1886303	LGC
V1541236	LGC
V1469327	LGC
V1562543	HGC
V1595331	HGC
V1581637	LGC
V1033302	HGC
V1339870	HGC
V1886619	LGC
V1886654	LGC
V1159530	HGC
V1033375	LGC
V1339886	HGC
V1077866	HGC
V1295628	HGC
V1045334	HGC
V1465413	HGC
V1044037	HGC
V1886116	LGC
V1339995	HGC
V1886674	LGC
V1481472	LGC
V1144210	LGC
V1448171	LGC
V1309532	HGC
V1521364	HGC
V1886399	LGC
V1595138	HGC
V1530689	HGC
V1886507	LGC
V1553731	HGC
V1886446	LGC
V1886498	LGC
V1364363	HGC
V1043350	HGC
V1366482	LGC
V1431561	HGC
V1879950	LGC
V1380652	HGC
V1101641	LGC
V1886737	LGC
V1398674	HGC
V1499093	HGC
V1886500	LGC
V1392944	HGC
V1416302	LGC
V1382759	HGC
V1886593	LGC
V1355689	HGC
V1609073	LGC
V1149253	LGC
V1339706	HGC
V1200639	HGC
V1886651	LGC
V1193840	HGC
V1886629	LGC
V1886647	LGC
V1493421	HGC
V1879849	LGC
V1502070	HGC
V1389743	LGC
V1401840	HGC
V1464388	HGC
V1499283	HGC
V1092573	HGC
V1882887	LGC
V1879857	LGC
V1574811	HGC
V1886405	LGC
V1144426	LGC
V1574805	HGC
V1430423	HGC
V1500069	HGC
V1390099	LGC
V1399511	LGC
V1887155	LGC
V1392654	HGC
V1469305	LGC
V1398959	LGC
V1195980	HGC
V1552738	LGC
V1886508	LGC
V1886464	LGC
V1399043	LGC
V1472903	HGC
V1886516	LGC
V1575427	HGC
V1580860	LGC
V1062031	HGC
V1469287	LGC
V1886487	LGC
V1886438	LGC
V1033775	LGC
V1076018	HGC
V1886663	LGC
V1572527	HGC
V1432440	HGC
V1886476	LGC
V1886043	LGC
V1339618	LGC
V1886512	LGC
V1326363	HGC
V1464505	HGC
V1886616	LGC
V1886462	LGC
V1158726	HGC
V1144065	LGC
V1340000	HGC
V1144166	LGC
V1888234	LGC
V1464061	HGC
V1547327	LGC
V1520692	HGC
V1886496	LGC
V1143929	LGC
V1144006	LGC
V1886506	LGC
V1886652	LGC
V1076392	HGC
V1044644	HGC
V1542741	HGC
V1389777	LGC
V1356684	HGC
V1046252	HGC
V1197979	HGC
V1594051	HGC
V1464057	HGC
V1580786	LGC
V1295801	HGC
V1430690	HGC
V1581212	LGC
V1498827	HGC
V1886439	LGC
V1886447	LGC
V1469363	LGC
V1143974	LGC
V1886728	LGC
V1517484	HGC
V1543633	HGC
V1042632	HGC
V1879874	LGC
V1430382	HGC
V1728013	HGC
V1886585	LGC
V1483378	HGC
V1469339	LGC
V1886398	LGC
V1886658	LGC
V1518834	HGC
V1078022	HGC
V1094438	HGC
V1471416	HGC
V1481297	LGC
V1886509	LGC
V1464058	HGC
V1293700	HGC
V1340311	HGC
V1431931	HGC
V1519499	HGC
V1057035	HGC
V1302876	LGC
V1177462	HGC
V1463112	LGC
V1471640	HGC
V1143990	LGC
V1886699	LGC
V1076095	HGC
V1432307	HGC
V1340518	HGC
V1573360	HGC
V1581271	LGC
V1395828	HGC
V1322256	HGC
V1033877	HGC
V1886591	LGC
V1880122	LGC
V1469581	LGC
V1144023	LGC
V1575814	HGC
V1886522	LGC
V1589075	HGC
V1203277	HGC
V1075476	HGC
V1096366	HGC
V1045139	HGC
V1594751	HGC
V1879901	LGC
V1476119	HGC
V1143837	LGC
V1143335	LGC
V1886609	LGC
V1091633	HGC
V1886615	LGC
V1608937	LGC
V1160507	HGC
V1392809	HGC
V1144017	LGC
V1503145	LGC
V1886491	LGC
V1144340	LGC
V1416556	LGC
V1886414	LGC
V1339160	LGC
V1392302	HGC
V1340494	HGC
V1339770	HGC
V1472166	HGC
V1575773	HGC
V1432359	HGC
V1383023	HGC
V1144281	LGC
V1144117	LGC
V1383406	HGC
V1399193	LGC
V1042441	HGC
V1149241	LGC
V1138214	LGC
V1326793	HGC
V1886673	LGC
V1198404	HGC
V1096317	HGC
V1886413	LGC
V1430689	HGC
V1575304	HGC
V1882884	LGC
V1463315	LGC
V1466896	HGC
V1469328	LGC
V1503004	HGC
V1886957	LGC
V1427631	HGC
V1295084	HGC
V1498665	HGC
V1391986	HGC
V1580935	LGC
V1098081	HGC
V1445303	LGC
V1886521	LGC
V1886473	LGC
V1886725	LGC
V1541210	LGC
V1339642	LGC
V1886579	LGC
V1464522	HGC
V1469390	LGC
V1888233	LGC
V1296100	HGC
V1520249	HGC
V1381169	HGC
V1432631	HGC
V1464316	HGC
V1144283	LGC
V1491718	HGC
V1392163	HGC
V1136980	LGC
V1886502	LGC
V1609487	LGC
V1091503	HGC
V1426539	HGC
V1447160	LGC
V1581644	LGC
V1886510	LGC
V1076023	HGC
V1886073	LGC
V1143821	LGC
V1473905	HGC
V1569000	HGC
V1097461	HGC
V1390120	LGC
V1886482	LGC
V1608734	LGC
V1149668	LGC
V1887017	LGC
V1366480	LGC
V1886979	LGC
V1144196	LGC
V1063363	HGC
V1329957	HGC
V1297086	HGC
V1886554	LGC
V1077036	HGC
V1448503	HGC
V1302680	LGC
V1483459	HGC
V1196561	HGC
V1886283	LGC
V1580822	LGC
V1463468	LGC
V1097503	HGC
V1886503	LGC
V1886660	LGC
V1364113	HGC
V1096225	HGC
V1297373	LGC
V1886552	LGC
V1341203	HGC
V1886628	LGC
V1423299	LGC
V1143907	LGC
V1340633	HGC
V1592383	LGC
V1594919	HGC
V1158999	HGC
V1543482	HGC
V1886724	LGC
V1144407	LGC
V1886477	LGC
V1463296	LGC
V1159593	HGC
V1160180	HGC
V1364279	HGC
V1366629	LGC
V1295524	HGC
V1397554	HGC
V1886404	LGC
V1886639	LGC
V1196872	HGC
V1481392	LGC
V1093789	HGC
V1095734	HGC
V1339659	LGC
V1033571	LGC
V1324413	HGC
V1364575	HGC
V1413458	HGC
V1886382	LGC
V1295278	HGC
V1092303	HGC
V1290062	LGC
V1491691	HGC
V1059571	HGC
V1389813	LGC
