gene	geneCountCategory
V1574482	HGC
V1728013	HGC
V1422497	HGC
V1145030	HGC
V1414120	HGC
V1705067	HGC
V1037868	HGC
V1167012	HGC
V1384044	LGC
V1181936	HGC
V1687687	HGC
V1103535	HGC
V1795643	HGC
V1436641	HGC
V1143164	HGC
V1524304	HGC
V1265811	HGC
V1230019	HGC
V1154487	HGC
V1302192	LGC
V1037443	HGC
V1177462	HGC
V1620794	HGC
V1051284	HGC
V1612833	HGC
V1267672	HGC
V1171816	HGC
V1017823	HGC
V1042838	HGC
V1103096	HGC
V1291853	HGC
V1167633	HGC
V1194763	HGC
V1121567	HGC
V1301690	LGC
V1574627	HGC
V1038020	HGC
V1322633	HGC
V1013250	HGC
V1171839	HGC
V1301559	LGC
V1086898	HGC
V1102799	HGC
V1619477	HGC
V1620435	HGC
V1839158	HGC
V1302190	LGC
V1201914	HGC
V1498789	HGC
V1103115	HGC
V1723300	HGC
V1705123	HGC
V1436391	HGC
V1175472	HGC
V1234581	HGC
V1154539	HGC
V1445242	LGC
V1393333	HGC
V1126877	HGC
V1037335	HGC
V1464526	HGC
V1465337	HGC
V1105335	HGC
V1247413	HGC
V1173676	HGC
V1175846	HGC
V1012234	HGC
V1020434	HGC
V1139685	HGC
V1185257	HGC
V1036333	HGC
V1108186	HGC
V1283274	HGC
V1042832	HGC
V1016999	HGC
V1105020	HGC
V1301614	LGC
V1042435	HGC
V1019516	HGC
V1368890	HGC
V1181469	HGC
V1436794	HGC
V1105021	HGC
V1102328	HGC
V1036001	HGC
V1351200	HGC
V1899842	HGC
V1011375	HGC
V1032287	HGC
V1554160	HGC
V1139691	HGC
V1339799	HGC
V1265596	HGC
V1301640	LGC
V1392402	HGC
V1137315	LGC
V1140854	HGC
V1315998	HGC
V1291185	HGC
V1350119	HGC
V1365660	LGC
V1239784	HGC
V1574584	HGC
V1239122	HGC
V1513867	HGC
V1053544	HGC
V1367035	HGC
V1329254	HGC
V1553636	HGC
V1139669	HGC
V1016110	HGC
V1045063	HGC
V1036735	HGC
V1392446	HGC
V1459473	HGC
V1371652	HGC
V1367655	HGC
V1075934	HGC
V1266020	HGC
V1088148	HGC
V1139124	HGC
V1017600	HGC
V1087726	HGC
V1250300	HGC
V1516610	HGC
V1597704	HGC
V1368599	HGC
V1031976	HGC
V1008929	HGC
V1509727	HGC
V1172048	HGC
V1291534	HGC
V1619237	HGC
V1353619	HGC
V1576114	HGC
V1445315	LGC
V1394546	HGC
V1554270	HGC
V1333564	HGC
V1301588	LGC
V1023795	HGC
V1089179	HGC
V1394749	HGC
V1104025	HGC
V1365652	HGC
V1176644	HGC
V1175702	HGC
V1383974	LGC
V1051482	HGC
V1883636	HGC
V1141223	HGC
V1398523	HGC
V1705132	HGC
V1367251	HGC
V1724150	HGC
V1190893	HGC
V1356896	HGC
V1043671	HGC
V1123410	HGC
V1355373	HGC
V1368280	HGC
V1885649	LGC
V1196033	HGC
V1022782	HGC
V1584633	HGC
V1513968	HGC
V1040198	HGC
V1267333	HGC
V1409950	HGC
V1051831	HGC
V1376603	HGC
V1042452	HGC
V1830868	HGC
V1376328	HGC
V1106704	HGC
V1384477	LGC
V1036403	HGC
V1040344	HGC
V1042141	HGC
V1084422	HGC
V1141150	HGC
V1385524	HGC
V1041482	HGC
V1365775	LGC
V1013881	HGC
V1154607	HGC
V1265637	HGC
V1106693	HGC
V1367476	HGC
V1301635	LGC
V1074319	HGC
V1827657	HGC
V1021626	HGC
V1197037	HGC
V1010393	HGC
V1203949	HGC
V1108928	HGC
V1015255	HGC
V1883760	HGC
V1018398	HGC
V1155393	HGC
V1073959	HGC
V1013667	HGC
V1039373	HGC
V1039888	HGC
V1482530	HGC
V1047927	HGC
V1343276	HGC
V1346308	HGC
V1040500	HGC
V1041401	HGC
V1430340	HGC
V1301798	LGC
V1687732	HGC
V1040497	HGC
V1010034	HGC
V1145051	HGC
V1301512	LGC
V1140670	HGC
V1006125	HGC
V1016291	HGC
V1183570	HGC
V1239238	HGC
V1396519	HGC
V1037377	HGC
V1501153	HGC
V1704900	HGC
V1399623	HGC
V1410710	HGC
V1499584	HGC
V1038541	HGC
V1489453	HGC
V1036641	HGC
V1016630	HGC
V1394807	HGC
V1019613	HGC
V1053138	HGC
V1383887	LGC
V1016102	HGC
V1096558	HGC
V1347762	HGC
V1040850	HGC
V1044143	HGC
V1723289	LGC
V1049508	HGC
V1182165	HGC
V1249266	HGC
V1052640	HGC
V1103660	HGC
V1126753	HGC
V1050631	HGC
V1103525	HGC
V1442946	HGC
V1583446	HGC
V1723362	HGC
V1047928	HGC
V1154609	HGC
V1140341	HGC
V1041145	HGC
V1465017	HGC
V1139410	HGC
V1238922	HGC
V1173213	HGC
V1073885	HGC
V1175708	HGC
V1122823	HGC
V1110922	HGC
V1489007	HGC
V1036489	HGC
V1177040	HGC
V1018145	HGC
V1041574	HGC
V1042607	HGC
V1103248	HGC
V1514483	HGC
V1362901	HGC
V1820459	HGC
V1032247	HGC
V1465164	HGC
V1486076	HGC
V1139605	HGC
V1584942	HGC
V1383886	LGC
V1384358	LGC
V1036235	HGC
V1114873	HGC
V1334914	HGC
V1566473	HGC
V1370285	HGC
V1203621	HGC
V1295076	HGC
V1011843	HGC
V1053780	HGC
V1113212	HGC
V1075112	HGC
V1463687	HGC
V1881288	HGC
V1400939	HGC
V1040498	HGC
V1103515	HGC
V1883453	HGC
V1109151	HGC
V1140160	HGC
V1302492	LGC
V1544124	HGC
V1383948	LGC
V1014517	HGC
V1166828	HGC
V1018070	HGC
V1265029	HGC
V1603775	HGC
V1191063	HGC
V1010322	HGC
V1441535	HGC
V1008595	HGC
V1012356	HGC
V1383877	LGC
V1018432	HGC
V1103116	HGC
V1051698	HGC
V1154952	HGC
V1017099	HGC
V1294914	HGC
V1410997	HGC
V1460737	HGC
V1415018	HGC
V1334743	HGC
V1301736	LGC
V1167053	HGC
V1362648	HGC
V1393246	HGC
V1040197	HGC
V1370478	HGC
V1514151	HGC
V1062937	HGC
V1408929	HGC
V1019971	HGC
V1362389	HGC
V1886719	LGC
V1350767	HGC
V1410028	HGC
V1040913	HGC
V1157549	HGC
V1200468	HGC
V1042212	HGC
V1445065	HGC
V1137772	LGC
V1302071	LGC
V1433965	HGC
V1076417	HGC
V1574349	HGC
V1404484	HGC
V1238174	HGC
V1113709	HGC
V1301933	LGC
V1035921	HGC
V1330237	HGC
V1023255	HGC
V1593022	HGC
V1049217	HGC
V1431000	HGC
V1523322	HGC
V1175780	HGC
V1380987	HGC
V1036679	HGC
V1075018	HGC
V1017588	HGC
V1008596	HGC
V1074472	HGC
V1036042	HGC
V1705122	HGC
V1723086	HGC
V1368201	HGC
V1524769	HGC
