gene	geneCountCategory
V1177462	HGC
V1728013	HGC
V1044739	HGC
V1574482	HGC
V1239646	HGC
V1392011	HGC
V1239708	HGC
V1295229	HGC
V1037187	HGC
V1436641	HGC
V1441738	HGC
V1337358	LGC
V1037443	HGC
V1464847	HGC
V1267672	HGC
V1266152	HGC
V1154539	HGC
V1366835	HGC
V1322633	HGC
V1436794	HGC
V1484429	LGC
V1185257	HGC
V1085154	HGC
V1547673	HGC
V1705037	HGC
V1290408	LGC
V1724620	HGC
V1484064	LGC
V1006125	HGC
V1196712	HGC
V1834903	HGC
V1267044	HGC
V1139685	HGC
V1398731	HGC
V1415335	HGC
V1237384	HGC
V1723814	HGC
V1099394	HGC
V1140341	HGC
V1409950	HGC
V1383974	LGC
V1383877	LGC
V1354174	HGC
V1239564	HGC
V1032287	HGC
V1383926	LGC
V1617969	HGC
V1141150	HGC
V1077816	HGC
V1617034	HGC
V1088148	HGC
V1237481	HGC
V1338713	LGC
V1006141	HGC
V1430318	HGC
V1007951	HGC
V1006057	HGC
V1834818	HGC
V1239571	HGC
V1031976	HGC
V1239647	HGC
V1819326	HGC
V1139904	HGC
V1886719	LGC
V1141223	HGC
V1410415	HGC
V1195651	HGC
V1238013	HGC
V1388913	HGC
V1339799	HGC
V1383824	LGC
V1400258	HGC
V1484811	LGC
V1178384	HGC
V1163593	LGC
V1440639	HGC
V1368901	HGC
V1191497	HGC
V1110058	HGC
V1723086	HGC
V1524496	HGC
V1317705	HGC
V1394807	HGC
V1369909	HGC
V1139748	HGC
V1239567	HGC
V1139686	HGC
V1186152	HGC
V1371483	HGC
V1496507	HGC
V1049443	HGC
V1887168	LGC
V1041294	HGC
V1383865	LGC
V1274328	HGC
V1155973	HGC
V1503144	LGC
V1458517	HGC
V1267291	HGC
V1497609	HGC
V1383919	LGC
V1466243	HGC
V1483194	HGC
V1139691	HGC
V1367285	HGC
V1138869	HGC
V1195449	HGC
V1723300	HGC
V1445776	LGC
V1267333	HGC
V1201051	HGC
V1256128	HGC
V1267603	HGC
V1234581	HGC
V1485041	LGC
V1238100	HGC
V1737050	HGC
V1367838	HGC
V1139410	HGC
V1436832	HGC
V1313175	HGC
V1504152	HGC
V1737054	HGC
V1143164	HGC
V1554035	HGC
V1173147	HGC
V1385727	HGC
V1237393	HGC
V1466250	HGC
V1484187	LGC
V1419972	LGC
V1518214	HGC
V1819314	HGC
V1195147	HGC
V1728061	HGC
V1111146	HGC
V1046624	HGC
V1237603	HGC
V1155672	HGC
V1420590	LGC
V1363746	HGC
V1385880	HGC
V1152124	HGC
V1724150	HGC
V1881261	HGC
V1016999	HGC
V1514797	HGC
V1268756	HGC
V1401722	HGC
V1266647	HGC
V1139934	HGC
V1516269	HGC
V1239710	HGC
V1445767	LGC
V1017823	HGC
V1446687	LGC
V1464948	HGC
V1232339	HGC
V1203949	HGC
V1173689	HGC
V1462237	HGC
V1006092	HGC
V1151363	HGC
V1446708	LGC
V1195882	HGC
V1268448	HGC
V1445275	LGC
V1365218	HGC
V1357545	HGC
V1296458	HGC
V1200583	HGC
V1444158	HGC
V1295265	HGC
V1883575	HGC
V1237381	HGC
V1367803	HGC
V1463861	HGC
V1100087	HGC
V1140670	HGC
V1290200	LGC
V1550555	HGC
V1483410	HGC
V1445274	LGC
V1267290	HGC
V1496696	HGC
V1442734	HGC
V1166828	HGC
V1328565	HGC
V1020690	HGC
V1443214	HGC
V1040827	HGC
V1031988	HGC
V1006127	HGC
V1108928	HGC
V1384043	LGC
V1553753	HGC
V1046714	HGC
V1237841	HGC
V1139078	HGC
V1196726	HGC
V1561440	HGC
V1154407	HGC
V1427414	HGC
V1441328	HGC
V1498639	HGC
V1342988	HGC
V1370956	HGC
V1364166	HGC
V1053544	HGC
