gene	geneCountCategory
V1728013	HGC
V1342924	HGC
V1177462	HGC
V1594594	HGC
V1574482	HGC
V1074313	HGC
V1422497	HGC
V1190199	HGC
V1414120	HGC
V1067937	HGC
V1200593	HGC
V1604062	HGC
V1421347	HGC
V1322633	HGC
V1066144	HGC
V1066910	HGC
V1235967	HGC
V1405017	HGC
V1268218	HGC
V1050687	HGC
V1066925	HGC
V1294607	HGC
V1086347	HGC
V1190195	HGC
V1194937	HGC
V1013092	HGC
V1007844	HGC
V1066664	HGC
V1436641	HGC
V1013090	HGC
V1013250	HGC
V1067558	HGC
V1067114	HGC
V1065506	HGC
V1066648	HGC
V1341867	HGC
V1068297	HGC
V1386949	HGC
V1363555	HGC
V1039094	HGC
V1109394	HGC
V1557734	HGC
V1235913	HGC
V1065433	HGC
V1065536	HGC
V1067088	HGC
V1145737	HGC
V1065454	HGC
V1066640	HGC
V1067955	HGC
V1379917	HGC
V1553939	HGC
V1067115	HGC
V1375517	HGC
V1008595	HGC
V1436794	HGC
V1393635	HGC
V1200393	HGC
V1067562	HGC
V1373610	HGC
V1195053	HGC
V1190192	HGC
V1194949	HGC
V1420994	HGC
V1464527	HGC
V1549500	HGC
V1154539	HGC
V1463976	HGC
V1190158	HGC
V1373615	HGC
V1553899	HGC
V1190145	HGC
V1007084	HGC
V1066655	HGC
V1065923	HGC
V1010451	HGC
V1194952	HGC
V1067579	HGC
V1012356	HGC
V1295411	HGC
V1007060	HGC
V1047883	HGC
V1271226	HGC
V1166828	HGC
V1066917	HGC
V1059652	HGC
V1233016	HGC
V1139685	HGC
V1375370	HGC
V1146847	HGC
V1068288	HGC
V1560688	HGC
V1065539	HGC
V1066656	HGC
V1074835	HGC
V1235912	LGC
V1067559	HGC
V1066936	HGC
V1292722	HGC
V1065438	HGC
V1374205	HGC
V1167012	HGC
V1068964	HGC
V1068470	HGC
V1065484	HGC
V1068294	HGC
V1008929	HGC
V1066613	HGC
V1065457	HGC
V1066663	HGC
V1380123	HGC
V1065335	HGC
V1008596	HGC
V1551742	HGC
