gene	geneCountCategory
V1177462	HGC
V1154487	HGC
V1422497	HGC
V1342924	HGC
V1414120	HGC
V1039094	HGC
V1728013	HGC
V1007844	HGC
V1574482	HGC
V1322633	HGC
V1010451	HGC
V1524769	HGC
V1181936	HGC
V1736951	HGC
V1292722	HGC
V1109609	HGC
V1235967	HGC
V1329314	HGC
V1200593	HGC
V1007084	HGC
V1008395	HGC
V1013090	HGC
V1237635	HGC
V1431274	HGC
V1013092	HGC
V1066910	HGC
V1411137	HGC
V1103535	HGC
V1066144	HGC
V1103115	HGC
V1103096	HGC
V1067937	HGC
V1881261	HGC
V1069376	HGC
V1411952	HGC
V1139748	HGC
V1047883	HGC
V1008714	HGC
V1362379	HGC
V1105638	HGC
V1042838	HGC
V1268246	HGC
V1111563	HGC
V1007943	HGC
V1087726	HGC
V1265029	HGC
V1066664	HGC
V1516671	HGC
V1230019	HGC
V1564466	HGC
V1583622	HGC
V1110058	HGC
V1105335	HGC
V1065433	HGC
V1442734	HGC
V1574627	HGC
V1040344	HGC
V1121567	HGC
V1067278	HGC
V1393635	HGC
V1007060	HGC
V1394159	HGC
V1069093	HGC
V1200167	HGC
V1067558	HGC
V1011471	HGC
V1008595	HGC
V1139530	HGC
V1068297	HGC
V1038810	HGC
V1553886	HGC
V1007440	HGC
V1171816	HGC
V1159100	HGC
V1066160	HGC
V1795643	HGC
V1013898	HGC
V1145030	HGC
V1465337	HGC
V1066648	HGC
V1532476	HGC
V1121000	HGC
V1066645	HGC
V1173676	HGC
V1190192	HGC
V1160682	HGC
V1074835	HGC
V1363555	HGC
V1045063	HGC
V1408929	HGC
V1463976	HGC
V1104488	HGC
V1505538	HGC
V1190195	HGC
V1007441	HGC
V1045125	HGC
V1066640	HGC
V1200606	HGC
V1009331	HGC
V1009361	HGC
V1736881	HGC
V1007951	HGC
V1386949	HGC
V1232082	HGC
V1355408	HGC
V1010072	HGC
V1381248	HGC
V1506464	HGC
V1014561	HGC
V1357955	HGC
V1736985	HGC
V1485310	HGC
V1613276	HGC
V1514797	HGC
V1594277	HGC
V1050217	HGC
V1583995	HGC
V1382261	HGC
V1788382	HGC
V1140854	HGC
V1067955	HGC
V1557734	HGC
V1560688	HGC
V1190634	HGC
V1292201	HGC
V1105020	HGC
V1102328	HGC
V1010034	HGC
V1379917	HGC
V1374205	HGC
V1065536	HGC
V1420994	HGC
V1066925	HGC
V1067559	HGC
V1192293	HGC
V1341867	HGC
V1567778	HGC
V1007076	HGC
V1007469	HGC
V1141291	HGC
V1065484	HGC
V1190266	HGC
V1065454	HGC
V1051284	HGC
V1139507	HGC
V1190158	HGC
V1190636	HGC
V1075903	HGC
V1196189	HGC
V1006879	HGC
V1237629	HGC
V1499584	HGC
V1007952	HGC
V1268218	HGC
V1141794	HGC
V1396519	HGC
V1194952	HGC
V1042010	HGC
V1011271	HGC
V1191244	HGC
V1373615	HGC
V1499129	HGC
V1088148	HGC
V1068294	HGC
V1161610	HGC
V1139660	HGC
V1067914	HGC
V1603712	HGC
V1042435	HGC
V1011157	HGC
V1235913	HGC
V1553939	HGC
V1408626	HGC
V1007967	HGC
V1067114	HGC
V1200741	HGC
V1012356	HGC
V1345614	HGC
V1010685	HGC
V1067579	HGC
V1157905	HGC
V1355409	HGC
V1516610	HGC
V1068288	HGC
V1391939	HGC
V1179299	HGC
V1067581	HGC
V1016291	HGC
V1397258	HGC
V1328565	HGC
V1067088	HGC
V1321197	HGC
V1067562	HGC
V1012818	HGC
V1074313	HGC
V1357096	HGC
V1736926	HGC
V1065438	HGC
V1104025	HGC
V1087475	HGC
V1067115	HGC
V1011843	HGC
V1356737	HGC
V1145423	HGC
V1167012	HGC
V1271226	HGC
V1501153	HGC
V1530479	HGC
V1065506	HGC
V1146440	HGC
V1036641	HGC
V1570731	HGC
V1618039	HGC
V1044193	HGC
V1066655	HGC
V1266066	HGC
V1051831	HGC
V1203621	HGC
V1006885	HGC
V1170003	HGC
V1440477	HGC
V1724620	HGC
V1074319	HGC
V1239784	HGC
V1047561	HGC
V1014111	HGC
V1105705	HGC
V1421911	HGC
V1008217	HGC
V1301640	LGC
V1007473	HGC
V1009346	HGC
V1041146	HGC
V1190908	HGC
V1176945	HGC
V1373610	HGC
V1139749	HGC
V1159199	HGC
V1603406	HGC
V1105021	HGC
V1066656	HGC
V1421438	HGC
V1356590	HGC
V1084383	HGC
V1247424	HGC
V1190145	HGC
V1065923	HGC
V1014360	HGC
V1007970	HGC
V1736921	HGC
V1013130	HGC
V1013710	HGC
V1138745	HGC
V1574166	HGC
V1139386	HGC
V1594957	HGC
V1345423	HGC
V1369292	HGC
V1069547	HGC
V1344678	HGC
V1462237	HGC
V1065539	HGC
V1083584	HGC
V1044143	HGC
V1367500	HGC
V1066663	HGC
V1052248	HGC
V1295411	HGC
V1190635	HGC
V1070848	HGC
V1548926	HGC
V1010454	HGC
V1409216	HGC
V1353230	HGC
V1138926	HGC
V1370590	HGC
V1010682	HGC
V1375370	HGC
V1317877	HGC
V1565449	HGC
V1203298	HGC
V1066661	HGC
V1017113	HGC
V1560498	HGC
V1008391	HGC
V1407962	HGC
V1067099	HGC
V1008596	HGC
V1007444	HGC
V1068038	HGC
V1011268	HGC
V1181275	HGC
V1194949	HGC
V1073600	HGC
V1393246	HGC
V1191076	HGC
V1562682	HGC
V1268374	HGC
V1233591	HGC
V1612758	HGC
V1687049	HGC
V1036735	HGC
V1201877	HGC
V1007211	HGC
V1007968	HGC
V1065457	HGC
V1410142	HGC
V1421752	HGC
V1564099	HGC
V1013966	HGC
V1373607	HGC
V1015220	HGC
V1603901	HGC
V1084422	HGC
V1040289	HGC
V1200084	HGC
V1065494	HGC
V1139669	HGC
V1102799	HGC
V1042832	HGC
V1436641	HGC
V1009350	HGC
V1617519	HGC
V1065869	HGC
V1171079	HGC
V1076417	HGC
V1295007	HGC
V1036042	HGC
V1007436	HGC
V1553636	HGC
V1415071	HGC
V1199729	HGC
V1103566	HGC
V1065335	HGC
V1157549	HGC
V1404950	HGC
V1523254	HGC
V1153240	HGC
V1100384	HGC
V1405701	HGC
V1068964	HGC
V1065916	HGC
V1463687	HGC
V1736897	HGC
V1018451	HGC
V1351559	HGC
V1587195	HGC
V1011164	HGC
V1197020	HGC
V1618038	HGC
V1010687	HGC
V1065580	HGC
V1015262	HGC
V1442666	HGC
V1265661	HGC
V1616703	HGC
V1349964	HGC
V1365098	HGC
V1008227	HGC
V1517548	HGC
V1068470	HGC
V1162062	HGC
V1066642	HGC
V1007853	HGC
V1175702	HGC
V1547561	HGC
V1199653	HGC
V1067945	HGC
V1139481	HGC
V1554033	HGC
V1011090	HGC
V1295260	HGC
V1027637	HGC
V1066936	HGC
V1464735	HGC
V1099710	HGC
V1108186	HGC
V1380123	HGC
V1110978	HGC
V1065317	HGC
V1067450	HGC
V1239646	HGC
V1006746	HGC
V1197037	HGC
V1065552	HGC
V1524496	HGC
V1173779	HGC
V1067905	HGC
V1042452	HGC
V1006685	HGC
V1139372	HGC
V1011850	HGC
V1330982	HGC
V1065456	HGC
V1012038	HGC
V1065558	HGC
V1338713	LGC
V1065535	HGC
V1041644	HGC
V1399623	HGC
V1373715	HGC
V1463791	HGC
V1008637	HGC
V1463658	HGC
V1373597	HGC
V1392011	HGC
V1554493	HGC
V1039888	HGC
V1052940	HGC
V1082351	HGC
V1066631	HGC
V1065363	HGC
V1146501	HGC
V1185703	HGC
V1008712	HGC
V1041401	HGC
V1487672	HGC
V1554095	HGC
V1050687	HGC
V1067576	HGC
V1215344	LGC
V1020247	HGC
V1010263	HGC
V1008929	HGC
V1006889	HGC
V1103554	HGC
V1009359	HGC
V1427891	HGC
V1576095	HGC
V1200468	HGC
V1355466	HGC
V1110196	HGC
V1140067	HGC
V1108041	HGC
V1181710	HGC
V1008394	HGC
V1007470	HGC
V1547928	HGC
V1065542	HGC
V1007861	HGC
V1329381	HGC
V1069717	HGC
V1077620	HGC
V1066652	HGC
V1013250	HGC
V1463657	HGC
V1012766	HGC
V1617102	HGC
V1395313	HGC
V1008589	HGC
V1200513	HGC
V1041145	HGC
V1357591	HGC
V1519498	HGC
V1010448	HGC
V1065938	HGC
V1010071	HGC
V1053762	HGC
V1482530	HGC
V1736962	HGC
V1355202	HGC
V1724279	HGC
V1138783	HGC
V1065515	HGC
V1192184	HGC
V1105010	HGC
V1111783	HGC
V1358948	HGC
V1104013	HGC
V1140704	HGC
V1423037	HGC
V1618194	HGC
V1737000	HGC
V1294726	HGC
V1612315	HGC
V1109828	HGC
V1066643	HGC
V1108617	HGC
V1040497	HGC
V1066585	HGC
V1065349	HGC
V1561682	HGC
V1563056	HGC
V1562508	HGC
V1065374	HGC
V1073182	HGC
V1145051	HGC
V1579123	HGC
V1042097	HGC
V1007453	HGC
V1067571	HGC
V1389977	LGC
V1040500	HGC
V1723362	HGC
V1509142	HGC
V1104973	HGC
V1009110	HGC
V1583550	HGC
V1553877	HGC
V1154930	HGC
V1328549	HGC
V1381984	HGC
V1008409	HGC
V1066613	HGC
V1039373	HGC
V1066659	HGC
V1065337	HGC
V1166828	HGC
V1229971	HGC
V1290770	HGC
V1368807	HGC
V1011748	HGC
V1040850	HGC
V1414483	HGC
V1042177	HGC
V1899904	HGC
V1839575	HGC
V1067466	HGC
V1190637	HGC
V1010293	HGC
V1067921	HGC
V1357472	HGC
V1012671	HGC
V1436794	HGC
V1065544	HGC
V1140578	HGC
V1881191	HGC
V1012771	HGC
V1358470	HGC
V1103253	HGC
V1183080	HGC
V1066917	HGC
V1013123	HGC
V1017567	HGC
V1190199	HGC
V1011533	HGC
V1065469	HGC
V1140576	HGC
V1103095	HGC
V1513559	LGC
V1190854	HGC
V1559772	HGC
V1066147	HGC
V1583446	HGC
V1373601	HGC
V1065550	HGC
V1194993	HGC
V1068298	HGC
V1881124	HGC
V1044523	HGC
V1068449	HGC
V1582926	HGC
V1728061	HGC
V1017738	HGC
V1194946	HGC
V1576317	HGC
V1827425	HGC
V1431685	HGC
V1065504	HGC
V1017115	HGC
V1295046	HGC
V1066649	HGC
V1522831	HGC
V1268448	HGC
V1620502	HGC
V1442447	HGC
V1073959	HGC
V1074576	HGC
V1588267	HGC
V1007475	HGC
V1736952	HGC
V1366998	HGC
V1553899	HGC
V1075321	HGC
V1075171	HGC
V1521291	HGC
V1009707	HGC
V1139893	HGC
V1465050	HGC
V1065347	HGC
V1172682	HGC
V1375517	HGC
V1295293	HGC
V1200373	HGC
V1377757	HGC
V1042141	HGC
V1010393	HGC
V1011162	HGC
V1102643	HGC
V1068287	HGC
V1528392	HGC
V1341888	HGC
V1011929	HGC
V1065353	HGC
V1463690	HGC
V1018135	HGC
V1008623	HGC
V1395529	HGC
V1467431	HGC
V1066175	HGC
V1008210	HGC
V1180184	HGC
V1268756	HGC
V1368484	HGC
V1018383	HGC
V1066150	HGC
V1010431	HGC
V1190262	HGC
V1617969	HGC
V1065517	HGC
V1113709	HGC
V1013124	HGC
V1203474	HGC
V1066615	HGC
V1067560	HGC
V1066653	HGC
V1105522	HGC
V1052455	HGC
V1068490	HGC
V1159101	HGC
V1144908	HGC
V1337358	LGC
V1290298	LGC
V1070409	HGC
V1251785	HGC
V1290782	HGC
V1368199	HGC
V1509759	HGC
V1431754	HGC
V1067037	HGC
V1040501	HGC
V1065446	HGC
V1015219	HGC
V1018977	HGC
V1075112	HGC
V1182165	HGC
V1427523	HGC
V1295076	HGC
V1012770	HGC
V1386220	HGC
V1230292	HGC
V1009617	HGC
V1197946	HGC
V1367103	HGC
V1042607	HGC
V1006794	HGC
V1143164	HGC
V1373283	HGC
V1036337	HGC
V1042057	HGC
V1010275	HGC
V1065463	HGC
V1232318	HGC
V1359145	HGC
V1398523	HGC
V1547417	HGC
V1111738	HGC
V1381333	HGC
V1017114	HGC
V1182618	HGC
V1014673	HGC
V1013881	HGC
V1202158	HGC
V1006672	HGC
V1065358	HGC
V1065945	HGC
V1139747	HGC
V1081389	HGC
V1584957	HGC
V1107540	HGC
V1019613	HGC
V1068446	HGC
V1357153	HGC
V1065336	HGC
V1065953	HGC
V1066644	HGC
V1075198	HGC
V1066651	HGC
V1374204	HGC
V1145959	HGC
V1007451	HGC
V1569662	HGC
V1576123	HGC
V1041574	HGC
V1139364	HGC
V1067947	HGC
V1017600	HGC
V1294715	HGC
V1586757	HGC
V1525717	HGC
V1008255	HGC
V1139685	HGC
V1201511	HGC
V1562478	HGC
V1504541	HGC
V1415018	HGC
V1066657	HGC
V1140209	HGC
V1153024	HGC
V1612637	HGC
V1007219	HGC
V1020434	HGC
V1010232	HGC
V1172947	HGC
V1103248	HGC
V1563335	HGC
V1018397	HGC
V1139338	HGC
V1049897	HGC
V1114810	HGC
V1196370	HGC
V1190263	HGC
V1065581	HGC
V1373577	HGC
V1482700	HGC
V1059590	HGC
V1180210	HGC
V1067066	HGC
V1069966	HGC
V1515408	HGC
V1465010	HGC
V1036144	HGC
V1067441	HGC
V1088211	HGC
V1265299	HGC
V1603268	HGC
V1010320	HGC
V1065316	HGC
V1201611	HGC
V1881749	HGC
V1050630	HGC
V1013899	HGC
V1066151	HGC
V1104691	HGC
V1199851	HGC
V1554234	HGC
V1103286	HGC
V1139794	HGC
V1333564	HGC
V1010292	HGC
V1040198	HGC
V1032287	HGC
V1065388	HGC
V1486060	HGC
V1036975	HGC
V1011163	HGC
V1007055	HGC
V1097873	HGC
V1103285	HGC
V1016828	HGC
V1576114	HGC
V1585775	HGC
V1499539	HGC
V1035935	HGC
V1167194	HGC
V1882043	HGC
V1329389	HGC
V1499846	HGC
V1199981	HGC
V1622222	HGC
V1153974	HGC
V1295229	HGC
V1041526	HGC
V1525296	HGC
V1067915	HGC
V1485516	HGC
V1184770	HGC
V1066138	HGC
V1579067	HGC
V1038812	HGC
V1466133	HGC
V1065383	HGC
V1104223	HGC
V1015011	HGC
V1173942	HGC
