gene	geneCountCategory
V1177462	HGC
V1337358	LGC
V1167012	HGC
V1728013	HGC
V1614891	HGC
V1368901	HGC
V1181936	HGC
V1342924	HGC
V1295229	HGC
V1414120	HGC
V1422497	HGC
V1366835	HGC
V1484064	LGC
V1834858	LGC
V1103115	HGC
V1574627	HGC
V1121567	HGC
V1171816	HGC
V1362379	HGC
V1574482	HGC
V1074313	HGC
V1067937	HGC
V1190199	HGC
V1066144	HGC
V1067114	HGC
V1065438	HGC
V1200593	HGC
V1313683	HGC
V1109394	HGC
V1460939	HGC
V1085154	HGC
V1421438	HGC
V1367838	HGC
V1367285	HGC
V1345614	HGC
V1834818	HGC
V1375699	HGC
V1040344	HGC
V1235913	HGC
V1066910	HGC
V1367869	HGC
V1006125	HGC
V1557734	HGC
V1362482	HGC
V1140854	HGC
V1496913	HGC
V1554521	HGC
V1013092	HGC
V1067558	HGC
V1388913	HGC
V1065923	HGC
V1554033	HGC
V1066664	HGC
V1067088	HGC
V1067559	HGC
V1238100	HGC
V1313175	HGC
V1384369	LGC
V1185703	HGC
V1069093	HGC
V1383877	LGC
V1363891	HGC
V1341888	HGC
V1111738	HGC
V1067115	HGC
V1728061	HGC
V1103133	HGC
V1481110	LGC
V1067099	HGC
V1037254	HGC
V1066648	HGC
V1363555	HGC
V1464834	HGC
V1724620	HGC
V1265557	HGC
V1066613	HGC
V1068297	HGC
V1389977	LGC
V1181333	HGC
V1383833	LGC
V1553877	HGC
V1066640	HGC
V1295099	HGC
V1065536	HGC
V1042838	HGC
V1373601	HGC
V1373615	HGC
V1103096	HGC
V1105335	HGC
V1040198	HGC
V1066655	HGC
V1201875	HGC
V1373597	HGC
V1032135	HGC
V1380123	HGC
V1194952	HGC
V1200468	HGC
V1067581	HGC
V1274094	HGC
V1265568	HGC
V1354174	HGC
V1384074	LGC
V1065916	HGC
V1445191	HGC
V1032070	HGC
V1010320	HGC
V1190195	HGC
V1295007	HGC
V1190192	HGC
V1386621	HGC
V1066917	HGC
V1230290	HGC
V1431452	HGC
V1154487	HGC
V1421911	HGC
V1190158	HGC
V1364166	HGC
V1067455	HGC
V1042435	HGC
V1383824	LGC
V1065484	HGC
V1013250	HGC
V1040197	HGC
V1167248	HGC
V1526826	HGC
V1486976	HGC
V1065535	HGC
V1560688	HGC
V1724279	HGC
V1379917	HGC
V1594594	HGC
V1576114	HGC
V1110058	HGC
V1065437	HGC
V1031976	HGC
V1436641	HGC
V1103535	HGC
V1067037	HGC
V1190145	HGC
V1066656	HGC
V1036913	HGC
V1294607	HGC
V1238013	HGC
V1067562	HGC
V1554368	HGC
V1355823	HGC
V1047883	HGC
V1020434	HGC
V1324900	HGC
V1124483	HGC
V1547417	HGC
V1065539	HGC
V1139748	HGC
V1322633	HGC
V1039802	HGC
V1369096	HGC
V1105021	HGC
V1066936	HGC
V1819314	HGC
V1445441	LGC
V1105020	HGC
V1065454	HGC
V1370956	HGC
V1369909	HGC
V1065457	HGC
V1066925	HGC
V1436832	HGC
V1583003	HGC
V1413731	HGC
V1065317	HGC
V1088148	HGC
V1553939	HGC
V1065433	HGC
V1230019	HGC
V1294938	HGC
V1200741	HGC
V1066614	HGC
V1337283	LGC
V1295076	HGC
V1357316	HGC
V1110017	HGC
V1235967	HGC
V1067579	HGC
V1178384	HGC
V1102328	HGC
V1082713	HGC
V1386220	HGC
V1525979	HGC
V1239571	HGC
V1363746	HGC
V1009707	HGC
V1012818	HGC
V1008596	HGC
V1102799	HGC
V1067945	HGC
V1068288	HGC
V1427948	HGC
V1724150	HGC
V1066661	HGC
V1065542	HGC
V1067063	HGC
V1887089	LGC
V1374205	HGC
V1234581	HGC
V1373610	HGC
V1040913	HGC
V1290770	HGC
V1036735	HGC
V1201618	HGC
V1463976	HGC
V1481186	LGC
V1068294	HGC
V1159100	HGC
V1068964	HGC
V1395001	HGC
V1229972	HGC
V1065325	HGC
V1317705	HGC
V1267333	HGC
V1203777	HGC
V1484105	LGC
V1341867	HGC
V1065313	HGC
V1067899	HGC
V1529454	HGC
V1528392	HGC
V1014517	HGC
V1363702	HGC
V1396662	HGC
V1496507	HGC
V1181710	HGC
V1102785	HGC
V1203298	HGC
V1383821	LGC
V1553886	HGC
V1067571	HGC
V1113212	HGC
V1420994	HGC
V1437609	HGC
V1357367	HGC
V1887142	LGC
V1067560	HGC
V1169695	HGC
V1066663	HGC
V1067576	HGC
V1151091	HGC
V1190863	HGC
V1039811	HGC
V1065545	HGC
V1196712	HGC
V1884213	HGC
V1295411	HGC
V1065517	HGC
V1616703	HGC
V1145051	HGC
V1195014	HGC
V1375437	HGC
V1013090	HGC
V1562508	HGC
V1036641	HGC
V1032059	HGC
V1012379	HGC
V1445274	LGC
V1175702	HGC
V1445767	LGC
V1065922	HGC
V1524496	HGC
V1337176	LGC
V1031988	HGC
V1194949	HGC
V1344990	HGC
V1295083	HGC
V1553899	HGC
V1887114	LGC
V1019613	HGC
V1229971	HGC
V1463687	HGC
V1527256	HGC
V1323200	HGC
V1014074	HGC
V1099218	HGC
V1383938	LGC
V1068449	HGC
V1010370	HGC
V1386949	HGC
V1328565	HGC
V1066659	HGC
V1065926	HGC
V1070409	HGC
V1065456	HGC
V1373607	HGC
V1237393	HGC
