gene	geneCountCategory
V1872749	LGC
V1755541	LGC
V1828860	LGC
V1389024	LGC
V1398941	LGC
V1885122	LGC
V1883107	LGC
V1879922	LGC
V1143512	LGC
V1879977	LGC
V1338859	LGC
V1389104	LGC
V1034282	LGC
V1884487	LGC
V1891261	LGC
V1149016	LGC
V1886313	LGC
V1204467	LGC
V1886198	LGC
V1882239	LGC
V1884240	LGC
V1383695	HGC
V1884518	LGC
V1366239	LGC
V1880091	LGC
V1880007	LGC
V1883302	LGC
V1882400	LGC
V1204432	LGC
V1213966	HGC
V1884241	LGC
V1202532	HGC
V1199360	LGC
V1884541	LGC
V1883305	LGC
V1755515	LGC
V1552800	LGC
V1883164	LGC
V1884880	LGC
V1237153	HGC
V1891158	LGC
V1883370	LGC
V1684176	LGC
V1879976	LGC
V1884510	LGC
V1884645	LGC
V1884616	LGC
V1884609	LGC
V1552792	LGC
V1210612	LGC
V1880900	LGC
V1884629	LGC
V1884623	LGC
V1047301	LGC
V1446936	LGC
V1882958	LGC
V1884806	LGC
V1265954	HGC
V1886264	LGC
V1886316	LGC
V1162552	LGC
V1598604	LGC
V1884535	LGC
V1204473	LGC
V1608692	LGC
V1882329	LGC
V1884575	LGC
V1882929	LGC
V1884819	LGC
V1033614	LGC
V1880919	LGC
V1150703	LGC
V1885076	LGC
V1033691	HGC
V1884798	LGC
V1891144	LGC
V1890909	LGC
V1883385	LGC
V1884803	LGC
V1891298	LGC
V1883121	LGC
V1880118	LGC
V1886314	LGC
V1891162	LGC
V1614838	HGC
V1808173	LGC
V1755561	LGC
V1884595	LGC
V1884621	LGC
V1880904	LGC
V1887157	LGC
V1891150	LGC
V1034179	LGC
V1882220	LGC
V1883115	LGC
V1591707	LGC
V1033718	LGC
V1884654	LGC
V1891253	LGC
V1883310	LGC
V1149291	LGC
V1808244	LGC
V1150388	LGC
V1884646	LGC
V1204418	LGC
V1883158	LGC
V1882933	LGC
V1883116	LGC
V1884600	LGC
V1880067	LGC
V1885060	LGC
V1388984	LGC
V1884647	LGC
V1033302	HGC
V1884825	LGC
V1884873	LGC
V1884604	LGC
V1886009	LGC
V1497925	HGC
V1884268	LGC
V1883389	LGC
V1884636	LGC
V1552772	LGC
V1300371	LGC
V1033375	LGC
V1891152	LGC
V1891106	LGC
V1034269	LGC
V1883182	LGC
V1884639	LGC
V1891098	LGC
V1143239	LGC
V1882237	LGC
V1883244	LGC
V1891247	LGC
V1883295	LGC
V1884649	LGC
V1883323	LGC
V1884719	LGC
V1886353	LGC
V1880026	LGC
V1886369	LGC
V1828718	LGC
V1891128	LGC
V1162941	LGC
V1882398	LGC
V1608691	LGC
V1884498	LGC
V1891105	LGC
V1886333	LGC
V1101455	LGC
V1204507	LGC
V1879915	LGC
V1552829	LGC
V1882253	LGC
V1891154	LGC
V1047098	LGC
V1101530	LGC
V1880079	LGC
V1608827	LGC
V1339799	HGC
V1828766	LGC
V1883109	LGC
V1884818	LGC
V1446934	LGC
V1886055	LGC
V1882225	LGC
V1202802	HGC
