gene	geneCountCategory
V1728013	HGC
V1177462	HGC
V1574482	HGC
V1013092	HGC
V1436641	HGC
V1884213	HGC
V1012818	HGC
V1008596	HGC
V1322633	HGC
V1139595	HGC
V1013090	HGC
V1075776	HGC
V1008595	HGC
V1238174	HGC
V1151091	HGC
V1051831	HGC
V1011843	HGC
V1553663	HGC
V1166828	HGC
V1008929	HGC
V1240359	HGC
V1039094	HGC
V1366998	HGC
V1050217	HGC
V1167152	HGC
V1037377	HGC
V1007084	HGC
V1013250	HGC
V1175702	HGC
V1006685	HGC
V1144908	HGC
V1357096	HGC
V1007076	HGC
V1015868	HGC
V1016891	HGC
V1040586	HGC
V1513559	LGC
V1157905	HGC
V1012820	HGC
V1553749	HGC
V1074835	HGC
V1077089	HGC
V1042097	HGC
V1574816	HGC
V1047883	HGC
V1367500	HGC
V1265462	HGC
V1010320	HGC
V1015867	HGC
V1007060	HGC
V1139691	HGC
V1011088	HGC
V1012671	HGC
V1328802	HGC
V1052940	HGC
V1118483	HGC
V1392011	HGC
V1018397	HGC
V1436794	HGC
V1145959	HGC
V1013091	HGC
V1010605	HGC
V1015150	HGC
V1010703	HGC
V1200468	HGC
V1554623	HGC
V1154539	HGC
V1016890	HGC
V1015220	HGC
V1010069	HGC
V1011471	HGC
V1010067	HGC
V1008890	HGC
V1394807	HGC
V1011840	HGC
V1015866	HGC
V1358470	HGC
V1368199	HGC
V1006798	HGC
V1266145	HGC
V1102145	HGC
V1010716	HGC
V1008255	HGC
V1375517	HGC
V1153964	HGC
V1460737	HGC
V1012672	HGC
V1185257	HGC
V1018464	HGC
V1010431	HGC
V1553636	HGC
V1006746	HGC
V1237459	HGC
V1197020	HGC
V1265582	HGC
V1011842	HGC
V1337358	LGC
V1200610	HGC
V1008252	HGC
V1881898	HGC
V1014358	HGC
V1155393	HGC
V1382261	HGC
V1011016	HGC
V1008574	HGC
V1011836	HGC
V1009119	HGC
V1012527	HGC
V1106664	HGC
V1523254	HGC
V1138974	HGC
V1594514	HGC
V1413629	HGC
V1044739	HGC
V1394898	HGC
V1012925	HGC
V1006634	HGC
V1012921	HGC
V1006672	HGC
V1431232	HGC
V1201637	HGC
V1039802	HGC
V1008589	HGC
V1012417	HGC
V1013751	HGC
V1070848	HGC
V1291853	HGC
V1330982	HGC
V1039764	HGC
V1201308	HGC
V1139410	HGC
V1139685	HGC
V1884198	HGC
V1008438	HGC
V1037443	HGC
V1013652	HGC
V1141150	HGC
V1467629	HGC
V1013130	HGC
V1006747	HGC
V1588398	HGC
V1013074	HGC
V1052941	HGC
V1011014	HGC
V1013741	HGC
V1011952	HGC
V1367330	HGC
V1012356	HGC
V1049300	HGC
V1530479	HGC
V1011783	HGC
V1394842	HGC
V1019041	HGC
V1013966	HGC
V1375650	HGC
V1265661	HGC
V1048870	HGC
V1192184	HGC
V1488237	HGC
V1106583	HGC
V1013736	HGC
V1098665	HGC
V1549656	HGC
V1513624	LGC
V1009617	HGC
V1010068	HGC
V1594875	HGC
V1116679	HGC
V1013989	HGC
V1349964	HGC
V1011015	HGC
V1010826	HGC
V1053762	HGC
V1012422	HGC
V1007073	HGC
V1017148	HGC
V1524304	HGC
V1827939	HGC
V1236712	LGC
V1012846	HGC
V1013127	HGC
V1590065	HGC
V1140670	HGC
V1585250	HGC
V1548048	HGC
V1109151	HGC
V1015859	HGC
V1011086	HGC
V1011651	HGC
V1040864	HGC
V1011929	HGC
V1074236	HGC
V1705050	HGC
V1013735	HGC
V1012032	HGC
V1017113	HGC
V1009864	HGC
V1012419	HGC
V1011041	HGC
V1015869	HGC
V1294914	HGC
V1009868	HGC
V1506464	HGC
V1015185	HGC
V1013740	HGC
V1516671	HGC
V1233560	HGC
V1142964	HGC
V1384044	LGC
V1375131	HGC
V1014867	HGC
V1009865	HGC
V1330066	HGC
V1385524	HGC
V1008253	HGC
V1506181	HGC
V1153346	HGC
V1104643	HGC
V1007054	HGC
V1038350	HGC
V1037187	HGC
V1075065	HGC
V1043560	HGC
V1106581	HGC
V1482820	HGC
V1266066	HGC
V1464177	HGC
V1141566	HGC
V1422497	HGC
V1012677	HGC
V1018451	HGC
V1530442	HGC
V1012601	HGC
V1108928	HGC
V1010292	HGC
V1168235	HGC
V1039101	HGC
V1102813	HGC
V1012420	HGC
V1585936	HGC
V1011951	HGC
V1012031	HGC
V1013737	HGC
V1138580	HGC
V1007059	HGC
V1400258	HGC
V1140341	HGC
V1009869	HGC
V1380987	HGC
V1052248	HGC
V1012211	HGC
V1016291	HGC
V1018031	HGC
V1015667	HGC
V1014079	HGC
V1011950	HGC
V1007075	HGC
V1016060	HGC
V1240308	HGC
V1036198	HGC
V1070026	HGC
V1012414	HGC
V1553673	HGC
V1009391	HGC
V1012424	HGC
V1201720	HGC
V1011841	HGC
V1006680	HGC
V1006749	HGC
V1559772	HGC
V1619684	HGC
V1183252	HGC
V1294890	HGC
V1146501	HGC
V1008440	HGC
V1141223	HGC
V1093702	HGC
V1122767	HGC
V1012423	HGC
V1367455	HGC
V1820457	HGC
V1010070	HGC
V1010293	HGC
V1139904	HGC
V1015219	HGC
V1320593	HGC
V1014517	HGC
V1053544	HGC
V1010362	HGC
V1267672	HGC
V1239646	HGC
V1593683	HGC
V1037878	HGC
V1194990	HGC
V1466175	HGC
V1007873	HGC
V1050760	HGC
V1107292	HGC
V1154272	HGC
V1103826	HGC
V1007071	HGC
V1011009	HGC
V1010162	HGC
V1146440	HGC
V1012038	HGC
V1012674	HGC
V1013990	HGC
