gene	geneCountCategory
V1728013	HGC
V1093074	HGC
V1852109	HGC
V1574482	HGC
V1576665	HGC
V1582961	HGC
V1582964	HGC
V1620445	HGC
V1577370	HGC
V1852113	HGC
V1576593	HGC
V1177462	HGC
V1392169	HGC
V1580955	LGC
V1144133	LGC
V1143837	LGC
V1607555	HGC
V1852142	HGC
V1574099	LGC
V1195882	HGC
V1430573	HGC
V1581637	LGC
V1576664	HGC
V1469467	LGC
V1381099	HGC
V1392006	HGC
V1577649	HGC
V1519450	HGC
V1144304	LGC
V1552772	LGC
V1577987	HGC
V1582956	HGC
V1886517	LGC
V1149630	LGC
V1578456	HGC
V1143984	LGC
V1886558	LGC
V1059001	HGC
V1552804	LGC
V1582965	HGC
V1101641	LGC
V1886416	LGC
V1886598	LGC
V1430882	HGC
V1553528	LGC
V1363976	HGC
V1297375	LGC
V1582954	HGC
V1481366	LGC
V1612261	HGC
V1060343	HGC
V1043585	HGC
V1339861	HGC
V1576588	HGC
V1582968	HGC
V1269184	HGC
V1886513	LGC
V1339711	HGC
V1582966	HGC
V1885928	LGC
V1491685	HGC
V1582957	HGC
V1389769	LGC
V1582972	HGC
V1887155	LGC
V1033721	HGC
V1075411	HGC
V1364188	HGC
V1465413	HGC
V1392504	HGC
V1886538	LGC
V1392216	HGC
V1033375	LGC
V1425810	HGC
V1458289	HGC
V1469298	LGC
V1144329	LGC
V1483621	HGC
V1431657	HGC
V1033302	HGC
V1886466	LGC
V1576592	HGC
V1882887	LGC
V1144210	LGC
V1879847	LGC
V1886635	LGC
V1886605	LGC
V1879918	LGC
V1594051	HGC
V1389384	LGC
V1886116	LGC
V1886303	LGC
V1886446	LGC
V1577371	HGC
V1576591	HGC
V1469285	LGC
V1340164	HGC
V1581223	LGC
V1339706	HGC
V1397554	HGC
V1357644	HGC
V1043994	HGC
V1295278	HGC
V1340709	HGC
V1608313	HGC
V1578075	HGC
V1580786	LGC
V1339870	HGC
V1057035	HGC
V1577602	HGC
V1886409	LGC
V1464388	HGC
V1552713	LGC
V1886725	LGC
V1592800	LGC
V1886400	LGC
V1366482	LGC
V1469520	LGC
V1582963	HGC
V1852095	HGC
V1293972	HGC
V1159530	HGC
V1886979	LGC
V1431896	HGC
V1380652	HGC
V1500383	HGC
V1580703	LGC
V1432307	HGC
V1312265	HGC
V1390482	LGC
V1392051	HGC
V1883280	LGC
V1582973	HGC
V1392944	HGC
V1356684	HGC
V1581807	LGC
V1293700	HGC
V1297356	LGC
V1886651	LGC
V1886674	LGC
V1582960	HGC
V1383645	HGC
V1389989	LGC
V1340000	HGC
V1463112	LGC
V1578591	HGC
V1889488	LGC
V1576748	HGC
V1879985	LGC
V1886712	LGC
V1198404	HGC
V1886699	LGC
V1580921	LGC
V1575814	HGC
V1312967	HGC
V1389777	LGC
V1339886	HGC
V1520185	HGC
V1043350	HGC
V1886507	LGC
V1886614	LGC
V1886702	LGC
V1886965	LGC
V1886957	LGC
V1886629	LGC
V1577369	HGC
V1886579	LGC
V1879848	LGC
V1886447	LGC
V1426201	HGC
V1426974	HGC
V1879868	LGC
V1158598	HGC
V1852112	HGC
V1295801	HGC
V1382156	HGC
V1886500	LGC
V1886585	LGC
V1886618	LGC
V1149241	LGC
V1381260	HGC
V1364363	HGC
V1553208	LGC
V1562543	HGC
V1886652	LGC
V1879897	LGC
V1608857	LGC
V1886399	LGC
V1339618	LGC
V1491718	HGC
V1168273	HGC
V1594601	HGC
V1078022	HGC
V1886584	LGC
V1886477	LGC
V1499093	HGC
V1095734	HGC
V1498827	HGC
V1046752	LGC
V1886654	LGC
V1044111	HGC
V1074834	HGC
V1427953	HGC
V1521364	HGC
V1200639	HGC
V1503145	LGC
V1577599	HGC
V1886405	LGC
V1431118	HGC
V1553529	LGC
V1886439	LGC
V1886464	LGC
V1609073	LGC
V1582969	HGC
V1366354	LGC
V1389743	LGC
V1469297	LGC
V1423312	LGC
V1381169	HGC
V1469390	LGC
V1595138	HGC
V1502737	HGC
V1576749	HGC
V1340623	HGC
V1886414	LGC
V1582959	HGC
V1046755	LGC
V1886498	LGC
V1399511	LGC
V1888234	LGC
V1044037	HGC
V1144464	LGC
V1160507	HGC
V1500069	HGC
V1573360	HGC
V1582962	HGC
V1195980	HGC
V1886737	LGC
V1295524	HGC
V1383406	HGC
V1425850	HGC
V1886549	LGC
V1469327	LGC
V1886663	LGC
V1196381	HGC
V1339538	LGC
V1517484	HGC
V1576589	HGC
V1481472	LGC
V1879843	LGC
V1886516	LGC
V1886489	LGC
V1399191	LGC
V1382759	HGC
V1203277	HGC
V1494140	LGC
V1608734	LGC
V1197333	HGC
V1144065	LGC
V1574093	LGC
V1886679	LGC
V1143821	LGC
V1339995	HGC
V1530689	HGC
V1582971	HGC
V1594751	HGC
V1572527	HGC
V1576666	HGC
V1886473	LGC
V1045334	HGC
V1886035	LGC
V1137068	LGC
V1520692	HGC
V1887019	LGC
V1158726	HGC
V1498665	HGC
V1886070	LGC
V1448171	LGC
V1392011	HGC
V1886404	LGC
V1886496	LGC
V1886973	LGC
V1581212	LGC
V1886482	LGC
V1143164	HGC
V1879849	LGC
V1886398	LGC
V1431018	HGC
V1439552	LGC
V1192319	HGC
V1235922	LGC
V1203845	HGC
V1493421	HGC
V1576667	HGC
V1886283	LGC
V1326363	HGC
V1886724	LGC
V1144023	LGC
V1552738	LGC
V1576590	HGC
V1483949	HGC
V1076095	HGC
V1399043	LGC
V1469318	LGC
V1326793	HGC
V1469328	LGC
V1541236	LGC
V1581644	LGC
V1886647	LGC
V1576522	HGC
V1886383	LGC
V1886413	LGC
V1576663	HGC
V1044644	HGC
V1392302	HGC
V1143990	LGC
V1296259	HGC
V1524304	HGC
V1886619	LGC
V1143974	LGC
V1355689	HGC
V1393333	HGC
V1201295	HGC
V1578315	HGC
V1552748	LGC
V1431561	HGC
V1491905	HGC
V1886680	LGC
V1430423	HGC
V1389813	LGC
V1045139	HGC
V1042561	HGC
V1852051	HGC
V1469352	LGC
V1574110	LGC
V1033775	LGC
V1362367	LGC
V1574805	HGC
V1144166	LGC
V1197540	HGC
V1498466	HGC
V1880116	LGC
V1886639	LGC
V1888235	LGC
V1426024	HGC
V1399193	LGC
V1098081	HGC
V1577600	HGC
V1144281	LGC
V1383592	HGC
V1431472	HGC
V1886512	LGC
V1092573	HGC
V1581414	LGC
V1886638	LGC
V1339642	LGC
V1481297	LGC
V1502070	HGC
V1339707	HGC
V1886657	LGC
V1196872	HGC
V1886593	LGC
V1469581	LGC
V1886580	LGC
V1136910	LGC
V1144017	LGC
V1886163	LGC
V1886613	LGC
V1879874	LGC
V1033571	LGC
V1339670	LGC
V1852071	HGC
V1886616	LGC
V1076023	HGC
V1340633	HGC
V1144407	LGC
V1469421	LGC
V1886403	LGC
V1436037	HGC
V1144117	LGC
V1268166	HGC
V1384044	LGC
V1580986	LGC
V1398959	LGC
V1886568	LGC
V1515580	HGC
V1426353	HGC
V1092303	HGC
V1430382	HGC
V1886508	LGC
V1149253	LGC
V1339962	HGC
V1340235	HGC
