gene	geneCountCategory
V1430708	HGC
V1885950	LGC
V1302774	LGC
V1492831	HGC
V1886719	LGC
V1305188	HGC
V1580955	LGC
V1616331	LGC
V1302934	LGC
V1301137	LGC
V1500383	HGC
V1880972	LGC
V1552804	LGC
V1339799	HGC
V1150496	LGC
V1605193	LGC
V1301925	LGC
V1423318	LGC
V1302825	LGC
V1580822	LGC
V1481280	LGC
V1573670	LGC
V1150536	LGC
V1392216	HGC
V1150763	LGC
V1891073	LGC
V1755541	LGC
V1340884	HGC
V1598547	LGC
V1149413	LGC
V1303229	LGC
V1852109	HGC
V1301163	LGC
V1256874	LGC
V1144304	LGC
V1886629	LGC
V1210751	LGC
V1208713	HGC
V1392169	HGC
V1806746	LGC
V1302626	LGC
V1301165	LGC
V1598362	LGC
V1880218	LGC
V1301162	LGC
V1302738	LGC
V1162954	LGC
V1799411	HGC
V1301168	LGC
V1339711	HGC
V1195882	HGC
V1886517	LGC
V1144313	LGC
V1302081	LGC
V1573656	LGC
V1163012	LGC
V1209840	HGC
V1202532	HGC
V1207069	LGC
V1581231	LGC
V1598325	LGC
V1519450	HGC
V1301524	LGC
V1552772	LGC
V1301806	LGC
V1889488	LGC
V1886598	LGC
V1598488	LGC
V1880268	LGC
V1302454	LGC
V1886416	LGC
V1149748	LGC
V1297356	LGC
V1207778	HGC
V1594051	HGC
V1518341	HGC
V1302571	LGC
V1301213	LGC
V1302232	LGC
V1149628	LGC
V1149596	LGC
V1047301	LGC
V1580921	LGC
V1460661	HGC
V1886513	LGC
V1208599	HGC
V1150022	LGC
V1339707	HGC
V1143984	LGC
V1150412	LGC
V1302351	LGC
V1469363	LGC
V1381099	HGC
V1256334	LGC
V1059001	HGC
V1303260	LGC
V1605176	LGC
V1593025	LGC
V1136929	LGC
V1607305	LGC
V1887155	LGC
V1203845	HGC
V1209736	HGC
V1885957	LGC
V1150170	LGC
V1392504	HGC
V1149598	LGC
V1503149	LGC
V1547363	LGC
V1101641	LGC
V1209802	HGC
V1001513	LGC
V1301686	LGC
V1301901	LGC
V1363976	HGC
V1541236	LGC
V1465413	HGC
V1075411	HGC
V1149481	LGC
V1555497	HGC
V1302538	LGC
V1110016	HGC
V1880997	LGC
V1389104	LGC
V1481366	LGC
V1598536	LGC
V1598315	LGC
V1302452	LGC
V1150739	LGC
V1595331	HGC
V1149469	LGC
V1301956	LGC
V1618815	HGC
V1301143	LGC
V1519991	HGC
V1547351	LGC
V1297375	LGC
V1499093	HGC
V1337496	LGC
V1392006	HGC
V1552032	LGC
V1887330	LGC
V1208397	HGC
V1886965	LGC
V1302403	LGC
V1883312	LGC
V1144133	LGC
V1420630	LGC
V1301533	LGC
V1886712	LGC
V1149467	LGC
V1302819	LGC
V1891344	LGC
V1884739	LGC
V1884494	LGC
V1553208	LGC
V1608313	HGC
V1302279	LGC
V1043585	HGC
V1144147	LGC
V1605177	LGC
V1574079	LGC
V1149391	LGC
V1301167	LGC
V1420625	LGC
V1580710	LGC
V1150528	LGC
V1305186	HGC
V1364188	HGC
V1301667	LGC
V1598672	LGC
V1101667	LGC
V1875142	LGC
V1301906	LGC
V1552713	LGC
V1302301	LGC
V1237153	HGC
V1339962	HGC
V1420591	LGC
V1888234	LGC
V1138318	HGC
V1149362	LGC
V1598386	LGC
V1608734	LGC
V1880271	LGC
V1257307	HGC
V1149349	LGC
V1302255	LGC
V1598285	LGC
V1598697	LGC
V1541177	LGC
V1598451	LGC
V1879897	LGC
V1302519	LGC
V1580931	LGC
V1150004	LGC
V1431657	HGC
V1301159	LGC
V1302112	LGC
V1150833	LGC
V1601709	HGC
V1159530	HGC
V1541145	LGC
V1555322	LGC
V1462646	LGC
V1541195	LGC
V1573849	LGC
V1746777	HGC
V1420594	LGC
V1430573	HGC
V1608732	LGC
V1209548	HGC
V1149990	LGC
