gene	geneCountCategory
V1886005	LGC
V1552800	LGC
V1884825	LGC
V1884575	LGC
V1886313	LGC
V1880007	LGC
V1034179	LGC
V1883385	LGC
V1033375	LGC
V1882317	LGC
V1389855	LGC
V1882239	LGC
V1552772	LGC
V1101490	LGC
V1883305	LGC
V1883121	LGC
V1886198	LGC
V1336800	LGC
V1755541	LGC
V1882237	LGC
V1891261	LGC
V1828860	LGC
V1424786	HGC
V1033614	LGC
V1884638	LGC
V1882253	LGC
V1336009	LGC
V1886311	LGC
V1883370	LGC
V1883366	LGC
V1884563	LGC
V1033302	HGC
V1884634	LGC
V1886310	LGC
V1032822	LGC
V1884526	LGC
V1338859	LGC
V1389104	LGC
V1884583	LGC
V1886289	LGC
V1882220	LGC
V1891247	LGC
V1883355	LGC
V1886314	LGC
V1033691	HGC
V1162954	LGC
V1882160	LGC
V1684134	LGC
V1339799	HGC
V1886358	LGC
V1552798	LGC
V1882328	LGC
V1034382	LGC
V1872749	LGC
V1884616	LGC
V1552815	LGC
V1237153	HGC
V1882361	LGC
V1886316	LGC
V1882316	LGC
V1883213	LGC
V1883164	LGC
V1883115	LGC
V1150388	LGC
V1884522	LGC
V1162999	LGC
V1202532	HGC
V1882315	LGC
V1047301	LGC
V1886235	LGC
V1891253	LGC
V1047214	LGC
V1883153	LGC
V1272348	HGC
V1891162	LGC
V1799411	HGC
V1388945	LGC
V1884597	LGC
V1887199	LGC
V1204467	LGC
V1237160	HGC
V1884310	LGC
V1162941	LGC
V1884647	LGC
V1882359	LGC
V1882372	LGC
V1886203	LGC
V1879922	LGC
V1423397	HGC
V1552804	LGC
V1149291	LGC
V1884636	LGC
V1213496	HGC
V1886210	LGC
V1880900	LGC
V1882956	LGC
V1890844	LGC
V1423860	HGC
V1503149	LGC
V1884284	LGC
V1882174	LGC
V1034274	LGC
V1163706	LGC
V1884621	LGC
V1886719	LGC
V1884865	LGC
V1882325	LGC
V1886055	LGC
V1389024	LGC
V1884534	LGC
V1796909	LGC
V1202852	HGC
V1880094	LGC
V1891298	LGC
V1336041	LGC
V1034282	LGC
V1883050	LGC
V1884631	LGC
V1221890	HGC
V1423402	HGC
V1886216	LGC
V1497925	HGC
V1884241	LGC
V1143512	LGC
V1886180	LGC
V1608732	LGC
V1492831	HGC
V1882181	LGC
V1883203	LGC
V1884494	LGC
V1883193	LGC
V1884803	LGC
V1882378	LGC
V1882943	LGC
V1884560	LGC
V1886224	LGC
V1828805	LGC
V1886183	LGC
V1883149	LGC
V1884529	LGC
V1882343	LGC
V1884648	LGC
V1891105	LGC
V1891255	LGC
V1047378	LGC
V1204432	LGC
V1366239	LGC
V1163740	LGC
V1879977	LGC
V1886315	LGC
V1552713	LGC
V1884675	LGC
V1001513	LGC
V1887154	LGC
V1884626	LGC
V1163779	LGC
V1891243	LGC
V1884487	LGC
V1891344	LGC
V1163027	LGC
V1880912	LGC
V1885122	LGC
V1883312	LGC
V1884291	LGC
V1047077	LGC
V1150763	LGC
