gene	geneCountCategory
V1414120	HGC
V1422497	HGC
V1151091	HGC
V1395718	HGC
V1180042	HGC
V1339799	HGC
V1154487	HGC
V1389977	LGC
V1465337	HGC
V1118483	HGC
V1181936	HGC
V1516610	HGC
V1051284	HGC
V1122767	HGC
V1137315	LGC
V1506464	HGC
V1294718	HGC
V1020434	HGC
V1036641	HGC
V1103826	HGC
V1886719	LGC
V1103115	HGC
V1070545	HGC
V1728013	HGC
V1362379	HGC
V1437609	HGC
V1498898	HGC
V1200468	HGC
V1177462	HGC
V1108111	HGC
V1011843	HGC
V1489066	HGC
V1190386	HGC
V1010034	HGC
V1466186	HGC
V1008929	HGC
V1301640	LGC
V1274094	HGC
V1106664	HGC
V1108186	HGC
V1173676	HGC
V1019613	HGC
V1074383	HGC
V1102521	HGC
V1051831	HGC
V1391939	HGC
V1852028	HGC
V1294822	HGC
V1486060	HGC
V1190729	HGC
V1012356	HGC
V1194990	HGC
V1070544	HGC
V1071809	HGC
V1035935	HGC
V1360376	HGC
V1052640	HGC
V1042832	HGC
V1036042	HGC
V1043325	HGC
V1050217	HGC
V1008595	HGC
V1075065	HGC
V1036735	HGC
V1071962	HGC
V1145030	HGC
V1431274	HGC
V1104643	HGC
V1110978	HGC
V1036001	HGC
V1071702	HGC
V1302490	LGC
V1072924	HGC
V1167152	HGC
V1050687	HGC
V1522570	HGC
V1562775	HGC
V1105335	HGC
V1102799	HGC
V1074059	HGC
V1355107	HGC
V1157709	HGC
V1593683	HGC
V1036337	HGC
V1036333	HGC
V1509625	HGC
V1899904	HGC
V1195882	HGC
V1035936	HGC
V1195161	HGC
V1166828	HGC
V1074100	HGC
V1143837	LGC
V1103096	HGC
V1010393	HGC
V1069833	HGC
V1294890	HGC
V1420620	LGC
V1488556	HGC
V1041413	HGC
V1547692	HGC
V1006746	HGC
V1491671	HGC
V1106704	HGC
V1144133	LGC
V1579870	HGC
V1126753	HGC
V1071943	HGC
V1574337	HGC
V1037868	HGC
V1884215	HGC
V1071489	HGC
V1043021	HGC
V1043718	HGC
V1070514	HGC
V1103723	HGC
V1016060	HGC
V1883290	LGC
V1328066	HGC
V1008596	HGC
V1899941	HGC
V1013092	HGC
V1203913	HGC
V1105020	HGC
V1052248	HGC
V1045063	HGC
V1006749	HGC
V1430573	HGC
V1152428	HGC
V1035953	HGC
V1501153	HGC
V1110922	HGC
V1574627	HGC
V1121567	HGC
V1017600	HGC
V1440694	HGC
V1170692	HGC
V1075430	HGC
V1354657	HGC
V1042435	HGC
V1574099	LGC
V1375599	HGC
V1071723	HGC
V1040344	HGC
V1073824	HGC
V1141291	HGC
V1036489	HGC
V1040586	HGC
V1074969	HGC
V1459762	HGC
V1604668	HGC
V1013250	HGC
V1008255	HGC
V1301872	HGC
V1093074	HGC
V1333564	HGC
V1482478	HGC
V1104190	HGC
V1036206	HGC
V1565756	HGC
V1035909	HGC
V1043173	HGC
V1150978	HGC
V1035955	HGC
V1042010	HGC
V1411137	HGC
V1350767	HGC
V1482530	HGC
V1050631	HGC
V1171816	HGC
V1069272	HGC
V1013881	HGC
V1105021	HGC
V1882055	HGC
V1830862	HGC
V1049217	HGC
V1139748	HGC
V1018397	HGC
V1020690	HGC
V1899902	HGC
V1577095	HGC
V1246774	HGC
V1394159	HGC
V1458155	HGC
V1852109	HGC
V1073885	HGC
V1069274	HGC
V1151496	HGC
V1107825	HGC
V1015150	HGC
V1482476	HGC
V1498444	HGC
V1072349	HGC
V1016079	HGC
V1122823	HGC
V1617841	HGC
V1140854	HGC
V1175843	HGC
V1035954	HGC
V1011979	HGC
V1019876	HGC
V1881261	HGC
V1404950	HGC
V1335062	HGC
V1203621	HGC
V1579123	HGC
V1102328	HGC
V1070251	HGC
V1201308	HGC
V1043606	HGC
V1036476	HGC
V1010292	HGC
V1007211	HGC
V1036235	HGC
V1047561	HGC
V1018398	HGC
V1101641	LGC
V1017035	HGC
V1071965	HGC
V1102774	HGC
V1604126	HGC
V1166953	HGC
V1328086	HGC
V1008589	HGC
V1074263	HGC
V1103849	HGC
V1392154	HGC
V1108041	HGC
V1239238	HGC
V1406648	HGC
V1392207	HGC
V1202447	HGC
V1563399	HGC
V1182165	HGC
V1040667	HGC
V1144304	LGC
V1040546	HGC
V1883664	HGC
V1071805	HGC
V1392123	HGC
V1276525	HGC
V1058847	HGC
V1021918	HGC
V1075158	HGC
V1073538	HGC
V1043512	HGC
V1328612	HGC
V1499584	HGC
V1464526	HGC
V1176644	HGC
V1018070	HGC
V1249266	HGC
V1547609	HGC
V1070540	HGC
V1196297	HGC
V1499918	HGC
V1069271	HGC
V1069832	HGC
V1006672	HGC
V1153984	HGC
V1041146	HGC
V1294938	HGC
V1172938	HGC
V1010293	HGC
V1429095	HGC
V1464735	HGC
V1166810	HGC
V1071567	HGC
V1393246	HGC
V1525087	HGC
V1516653	HGC
V1073974	HGC
V1018186	HGC
V1139595	HGC
V1016291	HGC
V1167012	HGC
V1167147	HGC
V1552772	LGC
V1008700	HGC
V1074451	HGC
V1577858	HGC
V1140495	HGC
V1040197	HGC
V1035921	HGC
V1488237	HGC
V1011840	HGC
V1830795	HGC
V1070878	HGC
V1899842	HGC
V1073119	HGC
V1357039	HGC
V1102771	HGC
V1023850	HGC
V1041401	HGC
V1554642	HGC
V1393762	HGC
V1012211	HGC
V1363051	HGC
V1008574	HGC
V1070255	HGC
V1420630	LGC
V1016677	HGC
V1019971	HGC
V1482492	HGC
V1070527	HGC
V1349174	HGC
V1010431	HGC
V1144313	LGC
V1151208	HGC
V1886416	LGC
V1519450	HGC
V1137332	LGC
V1100560	HGC
V1196791	HGC
V1012527	HGC
V1036540	HGC
V1013090	HGC
V1175702	HGC
V1193106	HGC
V1113212	HGC
V1398523	HGC
V1612424	HGC
V1103822	HGC
V1247052	HGC
V1230019	HGC
V1172416	HGC
V1015359	HGC
V1268724	HGC
V1042177	HGC
V1611944	HGC
V1011929	HGC
V1145051	HGC
V1553636	HGC
V1106834	HGC
V1072249	HGC
V1566473	HGC
V1334823	HGC
V1043057	HGC
V1392006	HGC
V1074860	HGC
V1050630	HGC
V1463687	HGC
V1006747	HGC
V1041240	HGC
V1577793	HGC
V1071942	HGC
V1411952	HGC
V1490435	HGC
V1562494	HGC
V1072346	HGC
V1072336	HGC
V1011838	HGC
V1177754	HGC
V1830786	HGC
V1406444	HGC
V1072088	HGC
V1104025	HGC
V1081695	HGC
V1009707	HGC
V1899878	HGC
V1514797	HGC
V1051286	HGC
V1167037	HGC
V1399623	HGC
V1291612	HGC
V1295047	HGC
V1073339	HGC
V1084431	HGC
V1334783	HGC
V1883636	HGC
V1481366	LGC
V1040850	HGC
V1197037	HGC
V1010320	HGC
V1554518	HGC
V1042607	HGC
V1139669	HGC
V1008890	HGC
V1114810	HGC
V1072087	HGC
V1579780	HGC
V1334750	HGC
V1268926	HGC
V1322633	HGC
V1315353	HGC
V1072538	HGC
V1482470	HGC
V1547928	HGC
V1011041	HGC
V1013741	HGC
V1197579	HGC
V1578588	HGC
V1830876	HGC
V1265029	HGC
V1011839	HGC
V1013751	HGC
V1105184	HGC
V1105053	HGC
V1302997	LGC
V1265842	HGC
V1442734	HGC
V1039813	HGC
V1041496	HGC
V1011347	HGC
V1879847	LGC
V1040198	HGC
V1154272	HGC
V1047927	HGC
V1041574	HGC
V1140160	HGC
V1295649	HGC
V1393761	HGC
V1899836	HGC
V1140024	HGC
V1190798	HGC
V1011842	HGC
V1431232	HGC
V1009617	HGC
V1889488	LGC
V1071269	HGC
V1196827	HGC
V1048533	HGC
V1297375	LGC
